id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,vaca_x,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9,vaca_y,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,inseminacion_lac_4,inseminacion_lac_5,inseminacion_lac_6,inseminacion_lac_7,inseminacion_lac_8,inseminacion_lac_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
2491,1,1,0,0,0,0,0,0,0,13826,6966,0,0,0,0,0,0,0,504,141,0,0,0,0,0,0,0,2491,0,0,-1,-1,-1,-1,-1,-1,-1,2491,5,1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
2493,1,1,0,0,0,0,0,0,0,11330,7165,0,0,0,0,0,0,0,340,291,0,0,0,0,0,0,0,2493,0,0,-1,-1,-1,-1,-1,-1,-1,2493,3,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2511,1,1,1,1,1,1,0,0,0,10577,12503,13668,11883,13544,2893,0,0,0,322,345,330,283,340,78,0,0,0,2511,0,0,0,1,0,0,-1,-1,-1,2511,2,3,3,1,3,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2514,1,1,0,0,0,0,0,0,0,7700,12425,0,0,0,0,0,0,0,292,357,0,0,0,0,0,0,0,2514,0,0,-1,-1,-1,-1,-1,-1,-1,2514,2,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2516,1,1,0,0,0,0,0,0,0,11420,11840,0,0,0,0,0,0,0,337,240,0,0,0,0,0,0,0,2516,1,0,-1,-1,-1,-1,-1,-1,-1,2516,2,4,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
2523,1,1,0,0,0,0,0,0,0,7768,10263,0,0,0,0,0,0,0,290,281,0,0,0,0,0,0,0,2523,0,0,-1,-1,-1,-1,-1,-1,-1,2523,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2533,1,1,0,0,0,0,0,0,0,11808,1033,0,0,0,0,0,0,0,494,30,0,0,0,0,0,0,0,2533,0,0,-1,-1,-1,-1,-1,-1,-1,2533,6,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2538,1,1,1,1,1,0,0,0,0,10248,11456,15144,17187,7853,0,0,0,0,302,274,511,540,152,0,0,0,0,2538,0,0,0,0,0,-1,-1,-1,-1,2538,2,1,8,9,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2541,1,1,0,0,0,0,0,0,0,10141,12273,0,0,0,0,0,0,0,332,286,0,0,0,0,0,0,0,2541,0,1,-1,-1,-1,-1,-1,-1,-1,2541,2,3,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
2550,1,1,0,0,0,0,0,0,0,8487,12863,0,0,0,0,0,0,0,266,306,0,0,0,0,0,0,0,2550,1,1,-1,-1,-1,-1,-1,-1,-1,2550,1,5,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2554,1,1,1,1,1,1,0,0,0,11818,9902,9894,11878,11841,901,0,0,0,411,278,314,316,384,25,0,0,0,2554,0,1,1,0,0,0,-1,-1,-1,2554,7,1,2,2,3,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2560,1,1,1,1,1,1,0,0,0,8189,11463,9290,11702,10802,6406,0,0,0,285,344,268,274,290,222,0,0,0,2560,0,0,2,0,0,2,-1,-1,-1,2560,1,4,1,1,2,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2584,1,1,0,0,0,0,0,0,0,13276,5005,0,0,0,0,0,0,0,467,108,0,0,0,0,0,0,0,2584,0,0,-1,-1,-1,-1,-1,-1,-1,2584,5,1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,-1,-1,-1
2602,1,1,1,1,1,1,0,0,0,10832,9291,12639,11837,10189,7266,0,0,0,344,284,326,312,271,154,0,0,0,2602,0,2,1,3,0,0,-1,-1,-1,2602,4,1,2,1,1,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2605,1,1,1,1,1,0,0,0,0,10734,9970,9822,15316,8941,0,0,0,0,359,307,307,490,302,0,0,0,0,2605,0,0,0,1,1,-1,-1,-1,-1,2605,5,2,2,8,5,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2607,1,1,0,0,0,0,0,0,0,8131,12428,0,0,0,0,0,0,0,266,291,0,0,0,0,0,0,0,2607,0,0,-1,-1,-1,-1,-1,-1,-1,2607,1,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
2613,1,1,0,0,0,0,0,0,0,7404,11199,0,0,0,0,0,0,0,268,293,0,0,0,0,0,0,0,2613,1,0,-1,-1,-1,-1,-1,-1,-1,2613,1,4,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
2618,1,1,1,1,1,1,0,0,0,9837,14391,13886,13810,11613,6721,0,0,0,263,327,289,303,410,112,0,0,0,2618,0,0,0,1,0,0,-1,-1,-1,2618,1,2,1,1,5,1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1
2623,1,1,0,0,0,0,0,0,0,10809,9010,0,0,0,0,0,0,0,351,201,0,0,0,0,0,0,0,2623,0,0,-1,-1,-1,-1,-1,-1,-1,2623,3,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2626,1,1,0,0,0,0,0,0,0,9209,11558,0,0,0,0,0,0,0,272,276,0,0,0,0,0,0,0,2626,0,1,-1,-1,-1,-1,-1,-1,-1,2626,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2640,1,1,0,0,0,0,0,0,0,9538,10339,0,0,0,0,0,0,0,291,225,0,0,0,0,0,0,0,2640,1,0,-1,-1,-1,-1,-1,-1,-1,2640,1,2,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2642,1,1,1,1,1,0,0,0,0,9939,14163,9385,10578,8982,0,0,0,0,323,459,296,362,283,0,0,0,0,2642,0,1,1,2,0,-1,-1,-1,-1,2642,2,7,1,4,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2652,1,1,0,0,0,0,0,0,0,10059,7134,0,0,0,0,0,0,0,347,179,0,0,0,0,0,0,0,2652,0,0,-1,-1,-1,-1,-1,-1,-1,2652,2,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2659,1,0,0,0,0,0,0,0,0,16201,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,2659,0,-1,-1,-1,-1,-1,-1,-1,-1,2659,10,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2674,1,1,0,0,0,0,0,0,0,12669,739,0,0,0,0,0,0,0,463,21,0,0,0,0,0,0,0,2674,1,0,-1,-1,-1,-1,-1,-1,-1,2674,7,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
2693,1,0,0,0,0,0,0,0,0,13944,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,2693,0,-1,-1,-1,-1,-1,-1,-1,-1,2693,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
2694,1,1,0,0,0,0,0,0,0,8973,11039,0,0,0,0,0,0,0,268,244,0,0,0,0,0,0,0,2694,0,0,-1,-1,-1,-1,-1,-1,-1,2694,1,6,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2708,1,1,0,0,0,0,0,0,0,12567,725,0,0,0,0,0,0,0,433,21,0,0,0,0,0,0,0,2708,0,0,-1,-1,-1,-1,-1,-1,-1,2708,2,0,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1
2724,1,1,1,1,1,0,0,0,0,7997,10736,13718,16681,9466,0,0,0,0,267,291,370,488,288,0,0,0,0,2724,1,0,0,4,2,-1,-1,-1,-1,2724,1,1,2,4,1,-1,-1,-1,-1,0,0,1,0,0,-1,-1,-1,-1
2729,1,1,1,1,1,0,0,0,0,12749,14240,10676,10983,5584,0,0,0,0,471,452,289,351,121,0,0,0,0,2729,0,1,0,0,0,-1,-1,-1,-1,2729,8,4,1,4,3,-1,-1,-1,-1,0,1,0,0,0,-1,-1,-1,-1
2746,1,1,0,0,0,0,0,0,0,11364,6630,0,0,0,0,0,0,0,319,131,0,0,0,0,0,0,0,2746,0,0,-1,-1,-1,-1,-1,-1,-1,2746,3,2,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1
2753,1,0,0,0,0,0,0,0,0,10775,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,2753,2,-1,-1,-1,-1,-1,-1,-1,-1,2753,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2760,1,0,0,0,0,0,0,0,0,11281,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,2760,0,-1,-1,-1,-1,-1,-1,-1,-1,2760,3,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1
2765,1,1,1,1,1,0,0,0,0,7312,12356,12313,11081,3740,0,0,0,0,266,367,386,325,312,0,0,0,0,2765,0,0,0,0,0,-1,-1,-1,-1,2765,1,4,8,3,4,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2770,1,1,1,1,1,0,0,0,0,11214,15923,12205,12589,8753,0,0,0,0,308,435,344,360,198,0,0,0,0,2770,0,1,2,0,1,-1,-1,-1,-1,2770,1,8,3,3,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2777,1,1,1,1,1,0,0,0,0,10383,10201,10528,11702,11401,0,0,0,0,361,327,274,398,334,0,0,0,0,2777,0,0,0,0,0,-1,-1,-1,-1,2777,3,5,1,6,7,-1,-1,-1,-1,2,0,0,0,0,-1,-1,-1,-1
2809,1,1,1,1,1,0,0,0,0,18043,17101,15644,13150,6955,0,0,0,0,530,371,339,298,126,0,0,0,0,2809,0,0,0,0,1,-1,-1,-1,-1,2809,10,5,3,2,4,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2829,1,1,1,1,0,0,0,0,0,16473,15620,19425,14923,0,0,0,0,0,481,344,507,389,0,0,0,0,0,2829,0,0,0,1,-1,-1,-1,-1,-1,2829,8,3,9,10,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
2860,1,1,1,1,1,0,0,0,0,11221,10028,15017,6982,3921,0,0,0,0,457,301,596,271,96,0,0,0,0,2860,0,0,0,0,0,-1,-1,-1,-1,2860,5,1,7,1,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2877,1,0,0,0,0,0,0,0,0,10709,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,2877,0,-1,-1,-1,-1,-1,-1,-1,-1,2877,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2882,1,0,0,0,0,0,0,0,0,10088,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,2882,0,-1,-1,-1,-1,-1,-1,-1,-1,2882,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
2944,1,1,1,1,0,0,0,0,0,21902,11557,14283,11969,0,0,0,0,0,803,290,340,254,0,0,0,0,0,2944,0,0,0,0,-1,-1,-1,-1,-1,2944,10,1,4,1,-1,-1,-1,-1,-1,2,0,0,0,-1,-1,-1,-1,-1
2949,1,1,1,1,1,0,0,0,0,14881,17726,13860,10995,11366,0,0,0,0,361,442,320,267,240,0,0,0,0,2949,0,0,0,0,0,-1,-1,-1,-1,2949,4,6,2,1,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2963,1,1,1,1,1,0,0,0,0,10076,13477,11773,9264,143,0,0,0,0,385,497,383,305,79,0,0,0,0,2963,0,1,3,2,3,-1,-1,-1,-1,2963,4,9,2,2,2,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1
2966,1,1,1,1,1,0,0,0,0,10889,11416,12926,18011,7067,0,0,0,0,320,274,382,440,260,0,0,0,0,2966,1,0,0,2,2,-1,-1,-1,-1,2966,2,1,5,7,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
2970,1,1,1,1,0,0,0,0,0,10134,16536,20042,14917,0,0,0,0,0,297,459,548,409,0,0,0,0,0,2970,0,0,0,2,-1,-1,-1,-1,-1,2970,2,6,4,5,-1,-1,-1,-1,-1,0,1,1,0,-1,-1,-1,-1,-1
2973,1,1,1,1,1,0,0,0,0,16654,11326,11445,11092,8496,0,0,0,0,601,263,314,283,182,0,0,0,0,2973,0,0,0,1,0,-1,-1,-1,-1,2973,8,1,2,1,2,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1
2994,1,1,1,1,1,0,0,0,0,11181,12690,15952,10985,5580,0,0,0,0,375,342,446,293,116,0,0,0,0,2994,1,2,0,1,0,-1,-1,-1,-1,2994,3,1,4,1,1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1
3020,1,1,1,1,1,0,0,0,0,11486,11006,10666,9229,7219,0,0,0,0,523,326,277,308,219,0,0,0,0,3020,0,0,0,0,0,-1,-1,-1,-1,3020,8,1,1,2,2,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3032,1,1,1,1,1,0,0,0,0,8129,11516,13273,11930,532,0,0,0,0,276,377,484,381,19,0,0,0,0,3032,0,0,1,1,0,-1,-1,-1,-1,3032,1,4,5,4,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3037,1,1,1,1,1,0,0,0,0,13756,12351,11121,10176,2792,0,0,0,0,428,344,320,318,210,0,0,0,0,3037,0,0,0,0,0,-1,-1,-1,-1,3037,8,4,3,2,2,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3050,1,1,1,1,0,0,0,0,0,11956,10453,16176,12364,0,0,0,0,0,412,316,553,393,0,0,0,0,0,3050,0,0,0,0,-1,-1,-1,-1,-1,3050,5,1,6,2,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1
3057,1,1,1,1,1,0,0,0,0,12547,8310,9010,8042,6526,0,0,0,0,516,274,301,278,224,0,0,0,0,3057,0,2,0,1,0,-1,-1,-1,-1,3057,7,1,1,1,1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1
3079,1,1,1,1,1,0,0,0,0,10430,11923,15138,8039,3774,0,0,0,0,376,336,522,285,84,0,0,0,0,3079,0,0,0,0,0,-1,-1,-1,-1,3079,3,2,7,1,1,-1,-1,-1,-1,1,1,0,0,0,-1,-1,-1,-1
3081,1,1,1,1,1,0,0,0,0,8184,11183,12228,10577,11188,0,0,0,0,286,308,347,267,280,0,0,0,0,3081,0,0,0,0,0,-1,-1,-1,-1,3081,1,2,3,1,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3093,1,1,1,1,1,0,0,0,0,9532,10856,10213,14362,4190,0,0,0,0,308,285,281,416,98,0,0,0,0,3093,2,0,0,0,0,-1,-1,-1,-1,3093,1,1,1,3,1,-1,-1,-1,-1,0,0,0,1,0,-1,-1,-1,-1
3097,1,1,1,1,0,0,0,0,0,10094,15157,16618,10217,0,0,0,0,0,367,523,533,230,0,0,0,0,0,3097,1,0,3,0,-1,-1,-1,-1,-1,3097,4,3,8,3,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3104,1,1,1,1,0,0,0,0,0,9056,15515,23014,10222,0,0,0,0,0,271,468,678,207,0,0,0,0,0,3104,1,1,0,0,-1,-1,-1,-1,-1,3104,1,8,15,5,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1
3105,1,1,1,1,0,0,0,0,0,9867,14930,13788,16110,0,0,0,0,0,313,475,373,472,0,0,0,0,0,3105,0,0,0,0,-1,-1,-1,-1,-1,3105,3,7,4,9,-1,-1,-1,-1,-1,0,2,0,0,-1,-1,-1,-1,-1
3116,1,1,1,1,1,0,0,0,0,12217,11653,15874,11143,2420,0,0,0,0,445,301,498,311,70,0,0,0,0,3116,0,0,0,1,0,-1,-1,-1,-1,3116,5,1,2,2,2,-1,-1,-1,-1,0,0,1,0,0,-1,-1,-1,-1
3135,1,1,1,1,0,0,0,0,0,15068,11203,17344,13429,0,0,0,0,0,523,269,540,306,0,0,0,0,0,3135,0,0,3,2,-1,-1,-1,-1,-1,3135,9,1,5,6,-1,-1,-1,-1,-1,1,0,2,0,-1,-1,-1,-1,-1
3203,1,1,1,1,0,0,0,0,0,13737,12915,18344,7858,0,0,0,0,0,460,330,598,188,0,0,0,0,0,3203,0,0,0,0,-1,-1,-1,-1,-1,3203,4,2,11,2,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1
3210,1,1,1,1,0,0,0,0,0,9478,12495,18982,13927,0,0,0,0,0,354,310,541,335,0,0,0,0,0,3210,1,0,0,0,-1,-1,-1,-1,-1,3210,3,2,7,2,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,-1,-1
3216,1,1,1,1,1,0,0,0,0,7805,12189,8909,10004,6396,0,0,0,0,269,415,288,397,212,0,0,0,0,3216,0,0,5,6,4,-1,-1,-1,-1,3216,1,6,1,2,3,-1,-1,-1,-1,0,1,0,0,1,-1,-1,-1,-1
3282,1,1,1,1,1,0,0,0,0,7870,13669,13366,12661,8860,0,0,0,0,271,376,355,316,199,0,0,0,0,3282,0,1,0,1,0,-1,-1,-1,-1,3282,1,3,3,2,4,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3294,1,1,1,1,1,0,0,0,0,11227,12368,12559,10582,1265,0,0,0,0,397,367,408,297,36,0,0,0,0,3294,0,0,0,2,1,-1,-1,-1,-1,3294,4,3,4,1,0,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3298,1,1,1,1,1,0,0,0,0,10632,9704,13341,12620,5660,0,0,0,0,348,297,371,375,118,0,0,0,0,3298,0,0,1,1,0,-1,-1,-1,-1,3298,3,1,3,5,4,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3312,1,1,1,1,0,0,0,0,0,15935,11356,15510,11140,0,0,0,0,0,559,286,484,301,0,0,0,0,0,3312,2,2,2,4,-1,-1,-1,-1,-1,3312,8,1,6,5,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1
3336,1,1,1,1,0,0,0,0,0,16291,12768,12914,6778,0,0,0,0,0,489,336,384,151,0,0,0,0,0,3336,0,0,0,0,-1,-1,-1,-1,-1,3336,7,2,4,1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1
3346,1,1,1,1,1,0,0,0,0,8157,11990,14106,10185,7281,0,0,0,0,271,378,415,267,187,0,0,0,0,3346,1,0,0,1,1,-1,-1,-1,-1,3346,1,5,6,1,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3349,1,1,1,1,1,0,0,0,0,9232,11652,11017,10564,9332,0,0,0,0,285,429,269,296,194,0,0,0,0,3349,0,0,0,0,0,-1,-1,-1,-1,3349,1,8,1,2,3,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3378,1,1,1,1,0,0,0,0,0,8390,14472,16062,5289,0,0,0,0,0,292,410,486,216,0,0,0,0,0,3378,0,0,0,0,-1,-1,-1,-1,-1,3378,1,5,10,6,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3402,1,1,1,1,1,0,0,0,0,9256,10463,9856,10399,10051,0,0,0,0,331,314,278,325,247,0,0,0,0,3402,0,0,0,0,0,-1,-1,-1,-1,3402,2,3,1,3,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3409,1,1,1,1,1,0,0,0,0,10166,10779,11796,10167,8026,0,0,0,0,334,328,392,281,200,0,0,0,0,3409,0,0,1,0,0,-1,-1,-1,-1,3409,4,3,3,1,5,-1,-1,-1,-1,0,0,1,0,0,-1,-1,-1,-1
3419,1,1,1,1,0,0,0,0,0,12807,13869,13515,11978,0,0,0,0,0,441,428,404,289,0,0,0,0,0,3419,0,0,0,0,-1,-1,-1,-1,-1,3419,4,3,3,5,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3436,1,1,1,1,1,0,0,0,0,8140,12086,8596,10179,4280,0,0,0,0,332,451,285,351,119,0,0,0,0,3436,0,0,1,1,0,-1,-1,-1,-1,3436,2,7,1,4,2,-1,-1,-1,-1,1,1,0,0,0,-1,-1,-1,-1
3438,1,1,1,1,1,0,0,0,0,9184,14696,11376,10525,8784,0,0,0,0,286,459,283,274,234,0,0,0,0,3438,0,0,0,1,1,-1,-1,-1,-1,3438,1,4,1,1,1,-1,-1,-1,-1,0,1,0,0,0,-1,-1,-1,-1
3444,1,1,1,1,1,0,0,0,0,8869,13732,12161,12876,4371,0,0,0,0,284,378,336,431,89,0,0,0,0,3444,0,0,0,0,0,-1,-1,-1,-1,3444,1,4,4,5,2,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3453,1,1,1,1,1,0,0,0,0,9546,11639,11760,10157,9814,0,0,0,0,299,331,283,319,257,0,0,0,0,3453,0,0,0,0,1,-1,-1,-1,-1,3453,1,2,1,2,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3454,1,1,1,1,0,0,0,0,0,12164,12854,16148,14111,0,0,0,0,0,417,336,459,351,0,0,0,0,0,3454,0,1,2,1,-1,-1,-1,-1,-1,3454,5,3,5,8,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3509,1,1,1,1,1,0,0,0,0,10701,10967,12280,10544,8088,0,0,0,0,347,305,387,274,187,0,0,0,0,3509,0,0,1,0,1,-1,-1,-1,-1,3509,3,2,6,1,2,-1,-1,-1,-1,0,0,0,0,1,-1,-1,-1,-1
3512,1,1,1,1,0,0,0,0,0,12645,10810,12864,11302,0,0,0,0,0,504,270,470,302,0,0,0,0,0,3512,0,2,0,1,-1,-1,-1,-1,-1,3512,7,1,9,4,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1
3519,1,1,1,1,1,0,0,0,0,9849,10538,13190,10123,10254,0,0,0,0,296,333,334,304,239,0,0,0,0,3519,0,0,0,0,0,-1,-1,-1,-1,3519,2,3,3,2,3,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3531,1,1,1,1,1,0,0,0,0,14092,10983,12538,13536,2137,0,0,0,0,433,309,325,399,47,0,0,0,0,3531,0,0,0,1,0,-1,-1,-1,-1,3531,6,2,3,3,0,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1
3533,1,1,1,1,1,0,0,0,0,13913,13781,11994,11819,4613,0,0,0,0,414,379,278,338,82,0,0,0,0,3533,0,0,0,1,0,-1,-1,-1,-1,3533,4,4,1,2,1,-1,-1,-1,-1,1,0,0,0,0,-1,-1,-1,-1
3574,1,1,1,1,0,0,0,0,0,14313,13543,18295,12625,0,0,0,0,0,386,286,537,277,0,0,0,0,0,3574,1,0,2,0,-1,-1,-1,-1,-1,3574,4,1,9,3,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3578,1,1,1,1,0,0,0,0,0,8505,13855,17675,11080,0,0,0,0,0,294,403,605,259,0,0,0,0,0,3578,0,0,3,0,-1,-1,-1,-1,-1,3578,1,5,8,4,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3583,1,1,1,1,0,0,0,0,0,9521,14732,14225,10016,0,0,0,0,0,287,426,468,288,0,0,0,0,0,3583,0,0,0,0,-1,-1,-1,-1,-1,3583,1,6,9,7,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3603,1,1,1,1,0,0,0,0,0,15087,13347,14443,17142,0,0,0,0,0,419,309,337,490,0,0,0,0,0,3603,1,0,2,1,-1,-1,-1,-1,-1,3603,2,2,2,8,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1,-1,-1
3608,1,1,1,1,1,0,0,0,0,9798,10838,13818,9441,9475,0,0,0,0,319,296,370,267,239,0,0,0,0,3608,0,0,0,0,0,-1,-1,-1,-1,3608,2,2,3,1,3,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3620,1,1,1,1,1,0,0,0,0,7537,10578,9469,9193,5225,0,0,0,0,297,382,298,289,201,0,0,0,0,3620,0,1,0,0,1,-1,-1,-1,-1,3620,2,3,1,2,1,-1,-1,-1,-1,0,1,0,0,0,-1,-1,-1,-1
3635,1,1,1,1,1,0,0,0,0,9423,10463,11001,8746,7244,0,0,0,0,342,351,297,270,180,0,0,0,0,3635,0,1,0,0,0,-1,-1,-1,-1,3635,3,2,1,1,3,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3688,1,1,1,1,1,0,0,0,0,8834,11555,11640,11347,7892,0,0,0,0,279,339,359,281,157,0,0,0,0,3688,0,0,2,0,0,-1,-1,-1,-1,3688,1,2,2,1,2,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3693,1,1,1,1,0,0,0,0,0,9802,14969,17127,15575,0,0,0,0,0,309,394,412,412,0,0,0,0,0,3693,0,0,0,0,-1,-1,-1,-1,-1,3693,3,4,5,3,-1,-1,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1
3699,1,1,1,1,1,0,0,0,0,8951,12959,10185,10132,7577,0,0,0,0,286,350,375,267,224,0,0,0,0,3699,0,0,1,0,0,-1,-1,-1,-1,3699,1,3,3,1,4,-1,-1,-1,-1,0,0,0,0,0,-1,-1,-1,-1
3717,1,1,1,1,0,0,0,0,0,8362,13790,13776,10999,0,0,0,0,0,283,436,501,278,0,0,0,0,0,3717,2,0,0,0,-1,-1,-1,-1,-1,3717,1,6,10,4,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1
3733,1,1,1,1,1,0,0,0,0,8943,14034,10524,9890,5359,0,0,0,0,310,463,283,302,114,0,0,0,0,3733,1,1,2,0,0,-1,-1,-1,-1,3733,3,3,1,2,1,-1,-1,-1,-1,0,1,0,0,0,-1,-1,-1,-1
3738,1,1,1,1,0,0,0,0,0,8567,11205,13096,10683,0,0,0,0,0,351,395,515,281,0,0,0,0,0,3738,0,0,0,0,-1,-1,-1,-1,-1,3738,5,3,9,5,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,-1
3748,1,1,1,1,1,0,0,0,0,8490,12612,11911,11359,2345,0,0,0,0,294,434,331,338,56,0,0,0,0,3748,0,0,1,0,0,-1,-1,-1,-1,3748,2,5,2,4,1,-1,-1,-1,-1,0,1,0,0,0,-1,-1,-1,-1
