,index,id,Status,gynecological_status,patio,given_birthdate,lactation,milk_days,number_mastitis_lactation_1,number_mastitis_lactation_2,number_mastitis_lactation_3,number_mastitis_lactation_4,number_mastitis_lactation_5,number_mastitis_lactation_6,number_mastitis_lactation_7,number_mastitis_lactation_8,number_mastitis_lactation_9,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,vaca_x,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9,vaca_y,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,inseminacion_lac_4,inseminacion_lac_5,inseminacion_lac_6,inseminacion_lac_7,inseminacion_lac_8,inseminacion_lac_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
3517,3552,12048,milking,insemination,7,12/13/2019,1,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1526,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,12048,0,-1,-1,-1,-1,-1,-1,-1,-1,12048,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3518,3553,12050,milking,labor,5,12/13/2019,1,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,12050,0,-1,-1,-1,-1,-1,-1,-1,-1,12050,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3519,3554,12054,milking,pregnacy,11,12/14/2019,1,198,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4850,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,12054,1,-1,-1,-1,-1,-1,-1,-1,-1,12054,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3520,3555,12055,milking,pregnacy,10,12/15/2019,1,139,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4997,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,12055,1,-1,-1,-1,-1,-1,-1,-1,-1,12055,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3521,3556,12056,milking,pregnacy,10,12/15/2019,1,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4001,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,12056,0,-1,-1,-1,-1,-1,-1,-1,-1,12056,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3522,3557,12057,milking,pregnacy,10,12/16/2019,1,141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5007,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,12057,0,-1,-1,-1,-1,-1,-1,-1,-1,12057,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3523,3558,12058,milking,pregnacy,11,12/16/2019,1,180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5423,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,12058,0,-1,-1,-1,-1,-1,-1,-1,-1,12058,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3524,3559,12060,milking,pregnacy,10,12/16/2019,1,141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5389,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,12060,0,-1,-1,-1,-1,-1,-1,-1,-1,12060,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3525,3560,12062,milking,pregnacy,10,12/16/2019,1,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3851,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,12062,0,-1,-1,-1,-1,-1,-1,-1,-1,12062,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3526,3561,12065,milking,pregnacy,10,12/17/2019,1,140,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5453,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,12065,0,-1,-1,-1,-1,-1,-1,-1,-1,12065,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3527,3562,12066,milking,pregnacy,9,12/17/2019,1,126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3591,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,12066,0,-1,-1,-1,-1,-1,-1,-1,-1,12066,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3528,3563,12068,milking,pregnacy,11,12/17/2019,1,162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5004,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,12068,0,-1,-1,-1,-1,-1,-1,-1,-1,12068,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3529,3564,12070,milking,pregnacy,8,12/17/2019,1,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3416,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,12070,0,-1,-1,-1,-1,-1,-1,-1,-1,12070,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3530,3565,12071,milking,pregnacy,10,12/17/2019,1,151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5769,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,12071,0,-1,-1,-1,-1,-1,-1,-1,-1,12071,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3531,3566,12072,milking,insemination,10,12/17/2019,1,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4707,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,12072,0,-1,-1,-1,-1,-1,-1,-1,-1,12072,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3532,3567,12074,milking,insemination,11,12/18/2019,1,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,12074,0,-1,-1,-1,-1,-1,-1,-1,-1,12074,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3533,3568,12076,milking,pregnacy,10,12/18/2019,1,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1141,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,12076,0,-1,-1,-1,-1,-1,-1,-1,-1,12076,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3534,3569,12077,milking,pregnacy,10,12/18/2019,1,152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4186,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,12077,0,-1,-1,-1,-1,-1,-1,-1,-1,12077,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3535,3570,12079,milking,insemination,8,12/19/2019,1,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4517,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,12079,0,-1,-1,-1,-1,-1,-1,-1,-1,12079,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3536,3571,12081,milking,pregnacy,10,12/19/2019,1,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5723,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,12081,0,-1,-1,-1,-1,-1,-1,-1,-1,12081,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3537,3572,12082,milking,pregnacy,3,12/19/2019,1,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4227,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,12082,1,-1,-1,-1,-1,-1,-1,-1,-1,12082,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3538,3573,12083,milking,insemination,8,12/19/2019,1,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4020,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,12083,0,-1,-1,-1,-1,-1,-1,-1,-1,12083,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3539,3574,12084,milking,insemination,8,12/19/2019,1,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4144,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,12084,0,-1,-1,-1,-1,-1,-1,-1,-1,12084,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3540,3575,12085,milking,pregnacy,9,12/19/2019,1,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3794,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,12085,0,-1,-1,-1,-1,-1,-1,-1,-1,12085,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3541,3576,12087,milking,insemination,7,12/19/2019,1,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,12087,0,-1,-1,-1,-1,-1,-1,-1,-1,12087,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3542,3577,12088,milking,insemination,10,12/19/2019,1,144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4091,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,12088,0,-1,-1,-1,-1,-1,-1,-1,-1,12088,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3543,3578,12089,milking,pregnacy,10,12/20/2019,1,157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4613,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,12089,0,-1,-1,-1,-1,-1,-1,-1,-1,12089,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3544,3579,12090,milking,pregnacy,9,12/20/2019,1,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4041,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,12090,0,-1,-1,-1,-1,-1,-1,-1,-1,12090,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3545,3580,12091,milking,labor,6,12/20/2019,1,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1951,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,12091,0,-1,-1,-1,-1,-1,-1,-1,-1,12091,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3546,3581,12092,milking,insemination,8,12/20/2019,1,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3028,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,12092,0,-1,-1,-1,-1,-1,-1,-1,-1,12092,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3547,3582,12093,milking,pregnacy,8,12/20/2019,1,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3066,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,12093,0,-1,-1,-1,-1,-1,-1,-1,-1,12093,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3548,3583,12094,milking,labor,7,12/21/2019,1,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1929,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,12094,0,-1,-1,-1,-1,-1,-1,-1,-1,12094,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3549,3584,12095,milking,pregnacy,8,12/21/2019,1,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3046,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,12095,0,-1,-1,-1,-1,-1,-1,-1,-1,12095,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3550,3585,12097,milking,pregnacy,10,12/21/2019,1,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5702,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,12097,0,-1,-1,-1,-1,-1,-1,-1,-1,12097,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3551,3586,12098,milking,insemination,7,12/21/2019,1,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3771,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,12098,0,-1,-1,-1,-1,-1,-1,-1,-1,12098,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3552,3587,12099,milking,pregnacy,10,12/21/2019,1,136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4353,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,12099,0,-1,-1,-1,-1,-1,-1,-1,-1,12099,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3553,3588,12100,milking,insemination,7,12/21/2019,1,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2682,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,12100,0,-1,-1,-1,-1,-1,-1,-1,-1,12100,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3554,3589,12101,milking,insemination,8,12/22/2019,1,113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3699,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,12101,0,-1,-1,-1,-1,-1,-1,-1,-1,12101,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3555,3591,12105,milking,insemination,10,12/22/2019,1,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,12105,0,-1,-1,-1,-1,-1,-1,-1,-1,12105,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
3556,3592,12106,milking,insemination,8,12/22/2019,1,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3067,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,12106,0,-1,-1,-1,-1,-1,-1,-1,-1,12106,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3557,3593,12107,milking,insemination,6,12/22/2019,1,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,12107,0,-1,-1,-1,-1,-1,-1,-1,-1,12107,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3558,3594,12109,milking,insemination,9,12/22/2019,1,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3564,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,12109,0,-1,-1,-1,-1,-1,-1,-1,-1,12109,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3559,3595,12110,milking,labor,4,12/23/2019,1,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,12110,0,-1,-1,-1,-1,-1,-1,-1,-1,12110,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3560,3596,12111,milking,pregnacy,10,12/23/2019,1,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4564,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,12111,0,-1,-1,-1,-1,-1,-1,-1,-1,12111,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3561,3597,12112,milking,pregnacy,10,12/23/2019,1,137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4683,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,12112,0,-1,-1,-1,-1,-1,-1,-1,-1,12112,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3562,3598,12114,milking,insemination,7,12/23/2019,1,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2035,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,12114,0,-1,-1,-1,-1,-1,-1,-1,-1,12114,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3563,3599,12115,milking,insemination,6,12/23/2019,1,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2134,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,12115,0,-1,-1,-1,-1,-1,-1,-1,-1,12115,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3564,3600,12116,milking,heat,5,12/23/2019,1,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,12116,0,-1,-1,-1,-1,-1,-1,-1,-1,12116,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3565,3601,12117,milking,pregnacy,10,12/23/2019,1,141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,12117,0,-1,-1,-1,-1,-1,-1,-1,-1,12117,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3566,3602,12120,milking,insemination,9,12/23/2019,1,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3990,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,12120,0,-1,-1,-1,-1,-1,-1,-1,-1,12120,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3567,3603,12121,milking,insemination,10,12/24/2019,1,131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3847,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,12121,0,-1,-1,-1,-1,-1,-1,-1,-1,12121,4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3568,3604,12122,milking,heat,6,12/24/2019,1,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,12122,0,-1,-1,-1,-1,-1,-1,-1,-1,12122,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3569,3605,12123,milking,insemination,10,12/24/2019,1,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5068,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,12123,0,-1,-1,-1,-1,-1,-1,-1,-1,12123,3,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
3570,3606,12124,milking,insemination,5,12/24/2019,1,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,12124,0,-1,-1,-1,-1,-1,-1,-1,-1,12124,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3571,3607,12125,milking,insemination,10,12/24/2019,1,151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5914,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,12125,0,-1,-1,-1,-1,-1,-1,-1,-1,12125,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3572,3608,12126,milking,insemination,8,12/24/2019,1,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,12126,0,-1,-1,-1,-1,-1,-1,-1,-1,12126,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3573,3609,12127,milking,pregnacy,10,12/25/2019,1,129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3630,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,12127,0,-1,-1,-1,-1,-1,-1,-1,-1,12127,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3574,3610,12128,milking,pregnacy,10,12/25/2019,1,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4989,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,12128,0,-1,-1,-1,-1,-1,-1,-1,-1,12128,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3575,3611,12130,milking,pregnacy,9,12/25/2019,1,123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3664,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,12130,0,-1,-1,-1,-1,-1,-1,-1,-1,12130,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3576,3612,12131,milking,pregnacy,10,12/25/2019,1,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4359,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,12131,0,-1,-1,-1,-1,-1,-1,-1,-1,12131,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3577,3613,12132,milking,insemination,6,12/25/2019,1,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,12132,0,-1,-1,-1,-1,-1,-1,-1,-1,12132,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3578,3614,12134,milking,insemination,8,12/25/2019,1,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3599,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,12134,0,-1,-1,-1,-1,-1,-1,-1,-1,12134,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3579,3615,12135,milking,pregnacy,11,12/25/2019,1,160,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5313,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,12135,1,-1,-1,-1,-1,-1,-1,-1,-1,12135,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3580,3616,12137,milking,pregnacy,10,12/26/2019,1,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6094,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,12137,0,-1,-1,-1,-1,-1,-1,-1,-1,12137,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3581,3617,12138,milking,pregnacy,8,12/26/2019,1,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3235,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,12138,0,-1,-1,-1,-1,-1,-1,-1,-1,12138,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3582,3618,12139,milking,insemination,10,12/26/2019,1,134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5033,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,12139,0,-1,-1,-1,-1,-1,-1,-1,-1,12139,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3583,3619,12140,milking,pregnacy,11,12/26/2019,1,198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7069,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,12140,0,-1,-1,-1,-1,-1,-1,-1,-1,12140,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3584,3620,12143,milking,labor,2,12/26/2019,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12143,0,-1,-1,-1,-1,-1,-1,-1,-1,12143,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3585,3621,12144,milking,pregnacy,10,12/26/2019,1,130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4149,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,12144,0,-1,-1,-1,-1,-1,-1,-1,-1,12144,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3586,3622,12146,milking,pregnacy,9,12/27/2019,1,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3684,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,12146,0,-1,-1,-1,-1,-1,-1,-1,-1,12146,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
3587,3623,12148,milking,pregnacy,9,12/27/2019,1,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,12148,0,-1,-1,-1,-1,-1,-1,-1,-1,12148,2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1
