,id,lactation_1,lactation_2,lactation_3,lactation_4,lactation_5,lactation_6,lactation_7,lactation_8,lactation_9,total_production_1,total_production_2,total_production_3,total_production_4,total_production_5,total_production_6,total_production_7,total_production_8,total_production_9,milk_days_1,milk_days_2,milk_days_3,milk_days_4,milk_days_5,milk_days_6,milk_days_7,milk_days_8,milk_days_9,abortos_Lac_1,abortos_lac_2,abortos_lac_3,abortos_lac_4,abortos_lac_5,abortos_lac_6,abortos_lac_7,abortos_lac_8,abortos_lac_9
153,2602,1,1,1,1,1,1,0,0,0,10832,9291,12639,11837,10189,7266,0,0,0,344,284,326,312,271,154,0,0,0,0,0,0,0,0,0,-1,-1,-1
154,2603,1,1,0,0,0,0,0,0,0,7085,9042,0,0,0,0,0,0,0,287,262,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
155,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
156,2605,1,1,1,1,1,0,0,0,0,10734,9970,9822,15316,8941,0,0,0,0,359,307,307,490,302,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
157,2607,1,1,0,0,0,0,0,0,0,8131,12428,0,0,0,0,0,0,0,266,291,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
158,2613,1,1,0,0,0,0,0,0,0,7404,11199,0,0,0,0,0,0,0,268,293,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
159,2618,1,1,1,1,1,1,0,0,0,9837,14391,13886,13810,11613,6721,0,0,0,263,327,289,303,410,112,0,0,0,0,0,0,0,0,0,-1,-1,-1
160,2623,1,1,0,0,0,0,0,0,0,10809,9010,0,0,0,0,0,0,0,351,201,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
161,2626,1,1,0,0,0,0,0,0,0,9209,11558,0,0,0,0,0,0,0,272,276,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
162,2627,1,1,0,0,0,0,0,0,0,8636,2932,0,0,0,0,0,0,0,335,68,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
163,2630,1,1,0,0,0,0,0,0,0,9706,5368,0,0,0,0,0,0,0,372,129,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
164,2631,1,1,0,0,0,0,0,0,0,9068,7467,0,0,0,0,0,0,0,302,227,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
165,2634,1,1,0,0,0,0,0,0,0,8007,7864,0,0,0,0,0,0,0,287,190,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
166,2635,1,1,0,0,0,0,0,0,0,7270,6964,0,0,0,0,0,0,0,268,197,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
167,2638,1,1,0,0,0,0,0,0,0,7400,6741,0,0,0,0,0,0,0,337,185,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
168,2640,1,1,0,0,0,0,0,0,0,9538,10339,0,0,0,0,0,0,0,291,225,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
169,2642,1,1,1,1,1,0,0,0,0,9939,14163,9385,10578,8982,0,0,0,0,323,459,296,362,283,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
170,2643,1,1,0,0,0,0,0,0,0,5797,4691,0,0,0,0,0,0,0,281,156,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
171,2644,1,1,0,0,0,0,0,0,0,9770,8307,0,0,0,0,0,0,0,322,197,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
172,2647,1,1,0,0,0,0,0,0,0,9271,4740,0,0,0,0,0,0,0,298,217,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
173,2651,1,1,1,1,1,0,0,0,0,7050,8159,10212,10581,10417,0,0,0,0,285,280,332,384,393,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1
174,2652,1,1,0,0,0,0,0,0,0,10059,7134,0,0,0,0,0,0,0,347,179,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
175,2654,1,1,0,0,0,0,0,0,0,6934,6386,0,0,0,0,0,0,0,272,196,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
176,2655,1,1,0,0,0,0,0,0,0,7199,4186,0,0,0,0,0,0,0,291,222,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
177,2656,1,1,0,0,0,0,0,0,0,9094,7283,0,0,0,0,0,0,0,300,149,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
178,2657,1,1,1,1,1,1,0,0,0,7332,9296,10108,9948,9546,9085,0,0,0,277,294,281,271,271,241,0,0,0,0,0,0,0,0,0,-1,-1,-1
179,2659,1,0,0,0,0,0,0,0,0,16201,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
180,2662,1,1,0,0,0,0,0,0,0,7575,6742,0,0,0,0,0,0,0,314,210,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
181,2663,1,1,0,0,0,0,0,0,0,9203,6947,0,0,0,0,0,0,0,348,184,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
182,2664,1,1,0,0,0,0,0,0,0,8192,9045,0,0,0,0,0,0,0,267,275,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
183,2669,1,1,0,0,0,0,0,0,0,7426,7194,0,0,0,0,0,0,0,300,192,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
184,2673,1,1,1,1,1,0,0,0,0,7080,9725,9310,16180,9743,0,0,0,0,295,278,262,583,237,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1
185,2674,1,1,0,0,0,0,0,0,0,12669,739,0,0,0,0,0,0,0,463,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
186,2675,1,1,0,0,0,0,0,0,0,6849,6870,0,0,0,0,0,0,0,280,223,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
187,2676,1,1,0,0,0,0,0,0,0,6343,5521,0,0,0,0,0,0,0,288,139,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
188,2678,1,1,1,1,1,1,0,0,0,8938,9940,9819,9159,9823,7003,0,0,0,280,295,270,292,341,187,0,0,0,0,0,0,0,0,0,-1,-1,-1
189,2689,1,1,0,0,0,0,0,0,0,7623,8999,0,0,0,0,0,0,0,274,244,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
190,2690,1,1,0,0,0,0,0,0,0,7241,4448,0,0,0,0,0,0,0,279,128,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
191,2693,1,0,0,0,0,0,0,0,0,13944,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
192,2694,1,1,0,0,0,0,0,0,0,8973,11039,0,0,0,0,0,0,0,268,244,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
193,2696,1,1,0,0,0,0,0,0,0,8037,0,0,0,0,0,0,0,0,290,5,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
194,2697,1,1,0,0,0,0,0,0,0,7150,7408,0,0,0,0,0,0,0,277,224,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
195,2702,1,1,0,0,0,0,0,0,0,7760,8564,0,0,0,0,0,0,0,278,194,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
196,2705,1,0,0,0,0,0,0,0,0,8960,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
197,2708,1,1,0,0,0,0,0,0,0,12567,725,0,0,0,0,0,0,0,433,21,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
198,2709,1,1,0,0,0,0,0,0,0,6359,4504,0,0,0,0,0,0,0,301,116,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
199,2713,1,1,0,0,0,0,0,0,0,8171,0,0,0,0,0,0,0,0,290,2,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
200,2715,1,1,1,1,1,0,0,0,0,8462,5373,10479,8972,9365,0,0,0,0,317,324,343,327,315,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1
201,2719,1,1,0,0,0,0,0,0,0,7298,6705,0,0,0,0,0,0,0,278,173,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
202,2724,1,1,1,1,1,0,0,0,0,7997,10736,13718,16681,9466,0,0,0,0,267,291,370,488,288,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1
203,2726,1,1,0,0,0,0,0,0,0,7312,8222,0,0,0,0,0,0,0,273,190,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
204,2729,1,1,1,1,1,0,0,0,0,12749,14240,10676,10983,5584,0,0,0,0,471,452,289,351,121,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1
205,2731,1,1,0,0,0,0,0,0,0,7431,5725,0,0,0,0,0,0,0,295,148,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
206,2733,1,1,0,0,0,0,0,0,0,8278,5913,0,0,0,0,0,0,0,286,180,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
207,2738,1,1,0,0,0,0,0,0,0,7638,5024,0,0,0,0,0,0,0,297,128,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
208,2743,1,1,0,0,0,0,0,0,0,6474,3796,0,0,0,0,0,0,0,290,110,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
209,2746,1,1,0,0,0,0,0,0,0,11364,6630,0,0,0,0,0,0,0,319,131,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
210,2750,1,1,0,0,0,0,0,0,0,7921,2044,0,0,0,0,0,0,0,293,53,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
211,2753,1,0,0,0,0,0,0,0,0,10775,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
212,2760,1,0,0,0,0,0,0,0,0,11281,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1
213,2762,1,1,0,0,0,0,0,0,0,7172,4887,0,0,0,0,0,0,0,272,119,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
214,2765,1,1,1,1,1,0,0,0,0,7312,12356,12313,11081,3740,0,0,0,0,266,367,386,325,312,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
215,2767,1,1,0,0,0,0,0,0,0,6954,1660,0,0,0,0,0,0,0,271,45,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
216,2770,1,1,1,1,1,0,0,0,0,11214,15923,12205,12589,8753,0,0,0,0,308,435,344,360,198,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
217,2777,1,1,1,1,1,0,0,0,0,10383,10201,10528,11702,11401,0,0,0,0,361,327,274,398,334,0,0,0,0,2,0,0,0,0,-1,-1,-1,-1
218,2793,1,0,0,0,0,0,0,0,0,7582,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
219,2794,1,0,0,0,0,0,0,0,0,9290,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
220,2795,1,0,0,0,0,0,0,0,0,9573,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
221,2799,1,1,0,0,0,0,0,0,0,6934,0,0,0,0,0,0,0,0,270,6,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
222,2801,1,0,0,0,0,0,0,0,0,6152,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
223,2805,1,1,0,0,0,0,0,0,0,8284,0,0,0,0,0,0,0,0,288,4,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
224,2808,1,1,0,0,0,0,0,0,0,7499,0,0,0,0,0,0,0,0,264,5,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
225,2809,1,1,1,1,1,0,0,0,0,18043,17101,15644,13150,6955,0,0,0,0,530,371,339,298,126,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
226,2811,1,0,0,0,0,0,0,0,0,8525,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
227,2812,1,0,0,0,0,0,0,0,0,9044,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
228,2813,1,0,0,0,0,0,0,0,0,4920,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
229,2816,1,0,0,0,0,0,0,0,0,7269,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
230,2821,1,0,0,0,0,0,0,0,0,8962,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
231,2823,1,0,0,0,0,0,0,0,0,5118,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
232,2824,1,1,0,0,0,0,0,0,0,6821,1549,0,0,0,0,0,0,0,285,55,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
233,2829,1,1,1,1,0,0,0,0,0,16473,15620,19425,14923,0,0,0,0,0,481,344,507,389,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
234,2835,1,0,0,0,0,0,0,0,0,7384,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
235,2837,1,0,0,0,0,0,0,0,0,8449,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
236,2840,1,0,0,0,0,0,0,0,0,7115,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
237,2850,1,0,0,0,0,0,0,0,0,8055,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
238,2853,1,0,0,0,0,0,0,0,0,6923,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
239,2854,1,1,0,0,0,0,0,0,0,8296,0,0,0,0,0,0,0,0,269,27,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1
240,2855,1,0,0,0,0,0,0,0,0,8618,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
241,2858,1,0,0,0,0,0,0,0,0,8121,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
242,2860,1,1,1,1,1,0,0,0,0,11221,10028,15017,6982,3921,0,0,0,0,457,301,596,271,96,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
243,2861,1,0,0,0,0,0,0,0,0,2512,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
244,2863,1,0,0,0,0,0,0,0,0,6452,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
245,2865,1,0,0,0,0,0,0,0,0,8145,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
246,2867,1,0,0,0,0,0,0,0,0,6548,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
247,2869,1,0,0,0,0,0,0,0,0,4568,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
248,2872,1,0,0,0,0,0,0,0,0,5401,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
249,2873,1,0,0,0,0,0,0,0,0,5438,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
250,2874,1,0,0,0,0,0,0,0,0,6702,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
251,2875,1,0,0,0,0,0,0,0,0,5725,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
252,2876,1,0,0,0,0,0,0,0,0,8003,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
253,2877,1,0,0,0,0,0,0,0,0,10709,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
254,2881,1,0,0,0,0,0,0,0,0,9716,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
255,2882,1,0,0,0,0,0,0,0,0,10088,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
256,2883,1,0,0,0,0,0,0,0,0,5107,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
257,2887,1,0,0,0,0,0,0,0,0,2347,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
258,2888,1,0,0,0,0,0,0,0,0,9824,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
259,2892,1,0,0,0,0,0,0,0,0,7749,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
260,2896,1,0,0,0,0,0,0,0,0,6087,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
261,2899,1,0,0,0,0,0,0,0,0,3973,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
262,2900,1,0,0,0,0,0,0,0,0,6078,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
263,2902,1,0,0,0,0,0,0,0,0,5866,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
264,2903,1,0,0,0,0,0,0,0,0,6662,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
265,2907,1,1,1,1,1,1,0,0,0,7032,8487,10583,12215,10864,480,0,0,0,261,275,289,362,382,20,0,0,0,0,0,0,1,0,0,-1,-1,-1
266,2908,1,0,0,0,0,0,0,0,0,1233,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
267,2913,1,0,0,0,0,0,0,0,0,6285,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
268,2915,1,0,0,0,0,0,0,0,0,4297,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
269,2918,1,0,0,0,0,0,0,0,0,2441,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
270,2920,1,0,0,0,0,0,0,0,0,5948,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
271,2921,1,0,0,0,0,0,0,0,0,6825,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
272,2923,1,0,0,0,0,0,0,0,0,6147,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
273,2930,1,0,0,0,0,0,0,0,0,4119,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
274,2931,1,0,0,0,0,0,0,0,0,4208,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
275,2932,1,0,0,0,0,0,0,0,0,4275,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
276,2944,1,1,1,1,0,0,0,0,0,21902,11557,14283,11969,0,0,0,0,0,803,290,340,254,0,0,0,0,0,2,0,0,0,-1,-1,-1,-1,-1
277,2949,1,1,1,1,1,0,0,0,0,14881,17726,13860,10995,11366,0,0,0,0,361,442,320,267,240,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
278,2963,1,1,1,1,1,0,0,0,0,10076,13477,11773,9264,143,0,0,0,0,385,497,383,305,79,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1
279,2966,1,1,1,1,1,0,0,0,0,10889,11416,12926,18011,7067,0,0,0,0,320,274,382,440,260,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
280,2970,1,1,1,1,0,0,0,0,0,10134,16536,20042,14917,0,0,0,0,0,297,459,548,409,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1
281,2973,1,1,1,1,1,0,0,0,0,16654,11326,11445,11092,8496,0,0,0,0,601,263,314,283,182,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1
282,2994,1,1,1,1,1,0,0,0,0,11181,12690,15952,10985,5580,0,0,0,0,375,342,446,293,116,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1
283,3020,1,1,1,1,1,0,0,0,0,11486,11006,10666,9229,7219,0,0,0,0,523,326,277,308,219,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
284,3032,1,1,1,1,1,0,0,0,0,8129,11516,13273,11930,532,0,0,0,0,276,377,484,381,19,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
285,3037,1,1,1,1,1,0,0,0,0,13756,12351,11121,10176,2792,0,0,0,0,428,344,320,318,210,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
286,3050,1,1,1,1,0,0,0,0,0,11956,10453,16176,12364,0,0,0,0,0,412,316,553,393,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1
287,3057,1,1,1,1,1,0,0,0,0,12547,8310,9010,8042,6526,0,0,0,0,516,274,301,278,224,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1
288,3075,1,1,1,1,1,0,0,0,0,6899,9971,10501,9160,8393,0,0,0,0,273,393,373,286,289,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
289,3079,1,1,1,1,1,0,0,0,0,10430,11923,15138,8039,3774,0,0,0,0,376,336,522,285,84,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1
290,3081,1,1,1,1,1,0,0,0,0,8184,11183,12228,10577,11188,0,0,0,0,286,308,347,267,280,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
291,3093,1,1,1,1,1,0,0,0,0,9532,10856,10213,14362,4190,0,0,0,0,308,285,281,416,98,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1
292,3097,1,1,1,1,0,0,0,0,0,10094,15157,16618,10217,0,0,0,0,0,367,523,533,230,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
293,3104,1,1,1,1,0,0,0,0,0,9056,15515,23014,10222,0,0,0,0,0,271,468,678,207,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1
294,3105,1,1,1,1,0,0,0,0,0,9867,14930,13788,16110,0,0,0,0,0,313,475,373,472,0,0,0,0,0,0,2,0,0,-1,-1,-1,-1,-1
295,3116,1,1,1,1,1,0,0,0,0,12217,11653,15874,11143,2420,0,0,0,0,445,301,498,311,70,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1
296,3135,1,1,1,1,0,0,0,0,0,15068,11203,17344,13429,0,0,0,0,0,523,269,540,306,0,0,0,0,0,1,0,2,0,-1,-1,-1,-1,-1
297,3203,1,1,1,1,0,0,0,0,0,13737,12915,18344,7858,0,0,0,0,0,460,330,598,188,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1
298,3210,1,1,1,1,0,0,0,0,0,9478,12495,18982,13927,0,0,0,0,0,354,310,541,335,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1
299,3216,1,1,1,1,1,0,0,0,0,7805,12189,8909,10004,6396,0,0,0,0,269,415,288,397,212,0,0,0,0,0,1,0,0,1,-1,-1,-1,-1
300,3282,1,1,1,1,1,0,0,0,0,7870,13669,13366,12661,8860,0,0,0,0,271,376,355,316,199,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
301,3294,1,1,1,1,1,0,0,0,0,11227,12368,12559,10582,1265,0,0,0,0,397,367,408,297,36,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
302,3298,1,1,1,1,1,0,0,0,0,10632,9704,13341,12620,5660,0,0,0,0,348,297,371,375,118,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
303,3312,1,1,1,1,0,0,0,0,0,15935,11356,15510,11140,0,0,0,0,0,559,286,484,301,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1
304,3336,1,1,1,1,0,0,0,0,0,16291,12768,12914,6778,0,0,0,0,0,489,336,384,151,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1
305,3346,1,1,1,1,1,0,0,0,0,8157,11990,14106,10185,7281,0,0,0,0,271,378,415,267,187,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
306,3349,1,1,1,1,1,0,0,0,0,9232,11652,11017,10564,9332,0,0,0,0,285,429,269,296,194,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
307,3378,1,1,1,1,0,0,0,0,0,8390,14472,16062,5289,0,0,0,0,0,292,410,486,216,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
308,3402,1,1,1,1,1,0,0,0,0,9256,10463,9856,10399,10051,0,0,0,0,331,314,278,325,247,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
309,3409,1,1,1,1,1,0,0,0,0,10166,10779,11796,10167,8026,0,0,0,0,334,328,392,281,200,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1
310,3419,1,1,1,1,0,0,0,0,0,12807,13869,13515,11978,0,0,0,0,0,441,428,404,289,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
311,3436,1,1,1,1,1,0,0,0,0,8140,12086,8596,10179,4280,0,0,0,0,332,451,285,351,119,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1
312,3438,1,1,1,1,1,0,0,0,0,9184,14696,11376,10525,8784,0,0,0,0,286,459,283,274,234,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1
