vaca,estado,estado_ginecol,patio,fecha_de_naci,lact_n,del,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,mastitis_lac_4,mastitis_lac_5,mastitis_lac_6,mastitis_lac_7,mastitis_lac_8,mastitis_lac_9
10584,ordeno,prenez,16,6/10/2019,1,355,1,-1,-1,-1,-1,-1,-1,-1,-1
10588,ordeno,parto,21,6/11/2019,2,8,0,0,-1,-1,-1,-1,-1,-1,-1
10589,seca,prenez,1,6/11/2019,1,280,0,-1,-1,-1,-1,-1,-1,-1,-1
10590,seca,prenez,84,6/11/2019,1,389,0,-1,-1,-1,-1,-1,-1,-1,-1
10591,seca,prenez,85,6/11/2019,1,327,0,-1,-1,-1,-1,-1,-1,-1,-1
10592,ordeno,prenez,30,6/12/2019,1,250,0,-1,-1,-1,-1,-1,-1,-1,-1
10593,ordeno,prenez,12,6/12/2019,1,330,1,-1,-1,-1,-1,-1,-1,-1,-1
10594,ordeno,parto,20,6/13/2019,2,42,0,0,-1,-1,-1,-1,-1,-1,-1
10596,ordeno,prenez,30,6/14/2019,1,387,2,-1,-1,-1,-1,-1,-1,-1,-1
10597,ordeno,inseminacion,12,6/14/2019,1,314,0,-1,-1,-1,-1,-1,-1,-1,-1
10600,seca,prenez,1,6/15/2019,1,338,0,-1,-1,-1,-1,-1,-1,-1,-1
10601,ordeno,parto,20,6/15/2019,2,46,0,0,-1,-1,-1,-1,-1,-1,-1
10604,seca,prenez,86,6/17/2019,1,292,0,-1,-1,-1,-1,-1,-1,-1,-1
10606,ordeno,parto,20,6/17/2019,2,25,0,0,-1,-1,-1,-1,-1,-1,-1
10608,ordeno,inseminacion,19,6/17/2019,2,62,0,0,-1,-1,-1,-1,-1,-1,-1
10609,ordeno,parto,21,6/18/2019,2,10,0,0,-1,-1,-1,-1,-1,-1,-1
10610,ordeno,prenez,30,6/18/2019,1,346,0,-1,-1,-1,-1,-1,-1,-1,-1
10611,seca,prenez,85,6/19/2019,1,319,0,-1,-1,-1,-1,-1,-1,-1,-1
10612,ordeno,celo,20,6/19/2019,2,39,0,0,-1,-1,-1,-1,-1,-1,-1
10613,ordeno,inseminacion,20,6/19/2019,2,59,0,0,-1,-1,-1,-1,-1,-1,-1
10614,seca,prenez,86,6/20/2019,1,317,0,-1,-1,-1,-1,-1,-1,-1,-1
10615,ordeno,inseminacion,30,6/20/2019,1,361,0,-1,-1,-1,-1,-1,-1,-1,-1
10616,ordeno,inseminacion,20,6/21/2019,2,60,0,0,-1,-1,-1,-1,-1,-1,-1
10617,ordeno,parto,20,6/21/2019,2,44,1,0,-1,-1,-1,-1,-1,-1,-1
10618,ordeno,parto,20,6/22/2019,2,40,0,0,-1,-1,-1,-1,-1,-1,-1
10620,ordeno,celo,20,6/22/2019,2,47,0,0,-1,-1,-1,-1,-1,-1,-1
10621,ordeno,prenez,11,6/23/2019,1,215,0,-1,-1,-1,-1,-1,-1,-1,-1
10622,ordeno,prenez,12,6/23/2019,1,303,0,-1,-1,-1,-1,-1,-1,-1,-1
10623,ordeno,prenez,30,6/23/2019,1,349,0,-1,-1,-1,-1,-1,-1,-1,-1
10624,ordeno,celo,20,6/23/2019,2,32,0,0,-1,-1,-1,-1,-1,-1,-1
10625,ordeno,prenez,16,6/24/2019,1,391,0,-1,-1,-1,-1,-1,-1,-1,-1
10628,seca,prenez,86,6/24/2019,1,299,1,-1,-1,-1,-1,-1,-1,-1,-1
10629,ordeno,parto,21,6/24/2019,2,7,0,0,-1,-1,-1,-1,-1,-1,-1
10631,ordeno,prenez,30,6/25/2019,1,385,0,-1,-1,-1,-1,-1,-1,-1,-1
10634,seca,prenez,1,6/25/2019,1,287,0,-1,-1,-1,-1,-1,-1,-1,-1
10635,ordeno,inseminacion,20,6/25/2019,2,55,1,1,-1,-1,-1,-1,-1,-1,-1
10636,ordeno,parto,20,6/25/2019,2,25,0,0,-1,-1,-1,-1,-1,-1,-1
10637,ordeno,prenez,16,6/26/2019,1,346,1,-1,-1,-1,-1,-1,-1,-1,-1
10638,ordeno,prenez,30,6/26/2019,1,387,0,-1,-1,-1,-1,-1,-1,-1,-1
10639,ordeno,celo,20,6/26/2019,2,47,0,0,-1,-1,-1,-1,-1,-1,-1
10640,ordeno,inseminacion,12,6/27/2019,1,271,0,-1,-1,-1,-1,-1,-1,-1,-1
10641,ordeno,prenez,16,6/27/2019,1,313,0,-1,-1,-1,-1,-1,-1,-1,-1
10642,ordeno,parto,20,6/27/2019,2,29,1,0,-1,-1,-1,-1,-1,-1,-1
10643,ordeno,prenez,16,6/27/2019,1,302,0,-1,-1,-1,-1,-1,-1,-1,-1
10645,seca,prenez,1,6/28/2019,1,270,0,-1,-1,-1,-1,-1,-1,-1,-1
10647,ordeno,celo,20,6/29/2019,2,39,0,0,-1,-1,-1,-1,-1,-1,-1
10648,ordeno,parto,20,6/29/2019,2,33,0,0,-1,-1,-1,-1,-1,-1,-1
10649,ordeno,parto,20,6/29/2019,2,42,0,0,-1,-1,-1,-1,-1,-1,-1
10650,seca,prenez,85,6/29/2019,1,325,0,-1,-1,-1,-1,-1,-1,-1,-1
10652,ordeno,prenez,16,6/29/2019,1,290,0,-1,-1,-1,-1,-1,-1,-1,-1
10653,seca,prenez,1,6/29/2019,1,315,0,-1,-1,-1,-1,-1,-1,-1,-1
10654,seca,prenez,85,6/29/2019,1,343,0,-1,-1,-1,-1,-1,-1,-1,-1
10655,ordeno,prenez,12,6/29/2019,1,229,0,-1,-1,-1,-1,-1,-1,-1,-1
10656,ordeno,prenez,11,6/30/2019,1,200,0,-1,-1,-1,-1,-1,-1,-1,-1
10659,seca,prenez,86,6/30/2019,1,301,0,-1,-1,-1,-1,-1,-1,-1,-1
10660,ordeno,parto,21,6/30/2019,2,13,0,0,-1,-1,-1,-1,-1,-1,-1
10661,ordeno,parto,20,7/1/2019,2,25,1,0,-1,-1,-1,-1,-1,-1,-1
10663,ordeno,celo,20,7/1/2019,2,35,0,0,-1,-1,-1,-1,-1,-1,-1
10664,ordeno,celo,20,7/1/2019,2,33,0,0,-1,-1,-1,-1,-1,-1,-1
10666,ordeno,parto,21,7/2/2019,2,5,0,0,-1,-1,-1,-1,-1,-1,-1
10668,ordeno,parto,20,7/2/2019,2,33,0,0,-1,-1,-1,-1,-1,-1,-1
10669,ordeno,prenez,30,7/2/2019,1,329,0,-1,-1,-1,-1,-1,-1,-1,-1
10671,ordeno,prenez,12,7/2/2019,1,258,0,-1,-1,-1,-1,-1,-1,-1,-1
10674,ordeno,parto,20,7/2/2019,2,24,0,0,-1,-1,-1,-1,-1,-1,-1
10677,ordeno,parto,20,7/3/2019,2,29,0,0,-1,-1,-1,-1,-1,-1,-1
10678,ordeno,prenez,16,7/3/2019,1,236,0,-1,-1,-1,-1,-1,-1,-1,-1
10679,seca,prenez,1,7/3/2019,1,284,0,-1,-1,-1,-1,-1,-1,-1,-1
10680,ordeno,prenez,30,7/3/2019,1,369,0,-1,-1,-1,-1,-1,-1,-1,-1
10685,ordeno,parto,21,7/4/2019,2,10,0,0,-1,-1,-1,-1,-1,-1,-1
10687,seca,prenez,85,7/5/2019,1,269,0,-1,-1,-1,-1,-1,-1,-1,-1
10688,ordeno,parto,21,7/5/2019,2,19,0,0,-1,-1,-1,-1,-1,-1,-1
10689,seca,prenez,85,7/6/2019,1,317,0,-1,-1,-1,-1,-1,-1,-1,-1
10691,seca,prenez,85,7/6/2019,1,304,0,-1,-1,-1,-1,-1,-1,-1,-1
10692,ordeno,parto,20,7/7/2019,2,22,0,0,-1,-1,-1,-1,-1,-1,-1
10693,ordeno,prenez,3,7/7/2019,1,371,1,-1,-1,-1,-1,-1,-1,-1,-1
10695,seca,prenez,1,7/8/2019,1,261,0,-1,-1,-1,-1,-1,-1,-1,-1
10697,ordeno,parto,21,7/8/2019,2,18,0,0,-1,-1,-1,-1,-1,-1,-1
10700,ordeno,prenez,12,7/10/2019,1,266,0,-1,-1,-1,-1,-1,-1,-1,-1
10701,seca,prenez,85,7/9/2019,1,324,0,-1,-1,-1,-1,-1,-1,-1,-1
10702,ordeno,prenez,16,7/9/2019,1,335,0,-1,-1,-1,-1,-1,-1,-1,-1
10703,seca,prenez,1,7/9/2019,1,293,1,-1,-1,-1,-1,-1,-1,-1,-1
10704,ordeno,inseminacion,20,7/10/2019,2,47,1,1,-1,-1,-1,-1,-1,-1,-1
10705,ordeno,prenez,16,7/10/2019,1,252,0,-1,-1,-1,-1,-1,-1,-1,-1
10707,ordeno,prenez,12,7/10/2019,1,329,0,-1,-1,-1,-1,-1,-1,-1,-1
10710,ordeno,inseminacion,12,7/11/2019,1,329,0,-1,-1,-1,-1,-1,-1,-1,-1
10712,seca,prenez,85,7/11/2019,1,285,0,-1,-1,-1,-1,-1,-1,-1,-1
10713,ordeno,celo,20,7/11/2019,2,42,0,0,-1,-1,-1,-1,-1,-1,-1
10716,seca,prenez,85,7/12/2019,1,371,0,-1,-1,-1,-1,-1,-1,-1,-1
10717,seca,prenez,84,7/12/2019,1,335,0,-1,-1,-1,-1,-1,-1,-1,-1
10718,seca,prenez,1,7/12/2019,1,289,0,-1,-1,-1,-1,-1,-1,-1,-1
10719,ordeno,celo,20,7/12/2019,2,38,0,0,-1,-1,-1,-1,-1,-1,-1
10720,ordeno,prenez,16,7/12/2019,1,276,0,-1,-1,-1,-1,-1,-1,-1,-1
10722,seca,prenez,1,7/13/2019,1,315,0,-1,-1,-1,-1,-1,-1,-1,-1
10723,seca,prenez,1,7/13/2019,1,323,0,-1,-1,-1,-1,-1,-1,-1,-1
10724,ordeno,prenez,11,7/13/2019,1,219,0,-1,-1,-1,-1,-1,-1,-1,-1
10725,ordeno,prenez,16,7/13/2019,1,335,0,-1,-1,-1,-1,-1,-1,-1,-1
10726,ordeno,prenez,16,7/13/2019,1,334,0,-1,-1,-1,-1,-1,-1,-1,-1
10727,ordeno,prenez,16,7/14/2019,1,261,0,-1,-1,-1,-1,-1,-1,-1,-1
10728,ordeno,parto,20,7/14/2019,2,36,0,0,-1,-1,-1,-1,-1,-1,-1
10729,seca,prenez,1,7/14/2019,1,276,0,-1,-1,-1,-1,-1,-1,-1,-1
10730,ordeno,prenez,16,7/14/2019,1,292,0,-1,-1,-1,-1,-1,-1,-1,-1
10731,ordeno,celo,20,7/14/2019,2,44,0,0,-1,-1,-1,-1,-1,-1,-1
10733,ordeno,prenez,10,7/14/2019,1,150,0,-1,-1,-1,-1,-1,-1,-1,-1
10735,seca,prenez,1,7/14/2019,1,289,0,-1,-1,-1,-1,-1,-1,-1,-1
10736,ordeno,prenez,30,7/14/2019,1,342,0,-1,-1,-1,-1,-1,-1,-1,-1
10737,ordeno,prenez,12,7/15/2019,1,288,0,-1,-1,-1,-1,-1,-1,-1,-1
10738,seca,prenez,84,7/15/2019,1,293,0,-1,-1,-1,-1,-1,-1,-1,-1
10740,seca,prenez,1,7/15/2019,1,269,0,-1,-1,-1,-1,-1,-1,-1,-1
10741,seca,prenez,1,7/15/2019,1,309,0,-1,-1,-1,-1,-1,-1,-1,-1
10742,ordeno,prenez,12,7/15/2019,1,325,0,-1,-1,-1,-1,-1,-1,-1,-1
10743,ordeno,parto,21,7/15/2019,2,13,0,0,-1,-1,-1,-1,-1,-1,-1
10748,seca,prenez,86,7/16/2019,1,346,0,-1,-1,-1,-1,-1,-1,-1,-1
10749,seca,prenez,84,7/16/2019,1,327,0,-1,-1,-1,-1,-1,-1,-1,-1
10750,ordeno,parto,20,7/17/2019,2,51,0,0,-1,-1,-1,-1,-1,-1,-1
10751,ordeno,prenez,16,7/17/2019,1,336,0,-1,-1,-1,-1,-1,-1,-1,-1
10752,ordeno,prenez,6,7/17/2019,1,283,0,-1,-1,-1,-1,-1,-1,-1,-1
10753,seca,prenez,1,7/17/2019,1,315,0,-1,-1,-1,-1,-1,-1,-1,-1
10754,ordeno,prenez,30,7/17/2019,1,308,0,-1,-1,-1,-1,-1,-1,-1,-1
10756,ordeno,aborto,11,7/17/2019,1,183,0,-1,-1,-1,-1,-1,-1,-1,-1
10757,seca,prenez,84,7/18/2019,1,347,0,-1,-1,-1,-1,-1,-1,-1,-1
10758,seca,prenez,1,7/18/2019,1,307,0,-1,-1,-1,-1,-1,-1,-1,-1
10760,ordeno,prenez,30,7/18/2019,1,364,0,-1,-1,-1,-1,-1,-1,-1,-1
10761,ordeno,prenez,3,7/19/2019,1,326,4,-1,-1,-1,-1,-1,-1,-1,-1
10763,seca,prenez,86,7/19/2019,1,278,0,-1,-1,-1,-1,-1,-1,-1,-1
10764,ordeno,celo,20,7/19/2019,2,40,0,0,-1,-1,-1,-1,-1,-1,-1
10766,ordeno,prenez,16,7/19/2019,1,241,0,-1,-1,-1,-1,-1,-1,-1,-1
10767,ordeno,prenez,12,7/19/2019,1,314,0,-1,-1,-1,-1,-1,-1,-1,-1
10769,ordeno,prenez,30,7/19/2019,1,351,0,-1,-1,-1,-1,-1,-1,-1,-1
10773,ordeno,prenez,16,7/20/2019,1,312,0,-1,-1,-1,-1,-1,-1,-1,-1
10775,ordeno,prenez,3,7/20/2019,1,259,0,-1,-1,-1,-1,-1,-1,-1,-1
10776,ordeno,parto,20,7/21/2019,2,24,1,0,-1,-1,-1,-1,-1,-1,-1
10777,ordeno,prenez,11,7/21/2019,1,199,0,-1,-1,-1,-1,-1,-1,-1,-1
10778,seca,prenez,85,7/21/2019,1,359,0,-1,-1,-1,-1,-1,-1,-1,-1
10779,ordeno,celo,20,7/21/2019,2,32,0,0,-1,-1,-1,-1,-1,-1,-1
10782,ordeno,prenez,16,7/22/2019,1,331,0,-1,-1,-1,-1,-1,-1,-1,-1
10787,ordeno,prenez,16,7/22/2019,1,299,0,-1,-1,-1,-1,-1,-1,-1,-1
10788,ordeno,prenez,30,7/22/2019,1,345,0,-1,-1,-1,-1,-1,-1,-1,-1
10789,ordeno,parto,20,7/23/2019,2,25,0,1,-1,-1,-1,-1,-1,-1,-1
10791,ordeno,prenez,16,7/23/2019,1,366,1,-1,-1,-1,-1,-1,-1,-1,-1
10792,ordeno,prenez,12,7/23/2019,1,277,0,-1,-1,-1,-1,-1,-1,-1,-1
10793,ordeno,parto,20,7/24/2019,2,26,0,0,-1,-1,-1,-1,-1,-1,-1
10796,ordeno,parto,21,7/24/2019,2,19,0,0,-1,-1,-1,-1,-1,-1,-1
10797,ordeno,prenez,16,7/24/2019,1,325,0,-1,-1,-1,-1,-1,-1,-1,-1
10799,seca,prenez,84,7/24/2019,1,314,0,-1,-1,-1,-1,-1,-1,-1,-1
10802,ordeno,parto,21,7/25/2019,2,10,0,0,-1,-1,-1,-1,-1,-1,-1
10803,ordeno,prenez,16,7/25/2019,1,323,0,-1,-1,-1,-1,-1,-1,-1,-1
10804,ordeno,parto,21,7/25/2019,2,14,0,0,-1,-1,-1,-1,-1,-1,-1
10805,ordeno,celo,20,7/25/2019,2,37,0,0,-1,-1,-1,-1,-1,-1,-1
10807,ordeno,prenez,16,7/26/2019,1,316,0,-1,-1,-1,-1,-1,-1,-1,-1
10811,ordeno,prenez,12,7/26/2019,1,281,0,-1,-1,-1,-1,-1,-1,-1,-1
10812,ordeno,parto,21,7/26/2019,2,16,0,0,-1,-1,-1,-1,-1,-1,-1
10813,ordeno,prenez,16,7/27/2019,1,375,0,-1,-1,-1,-1,-1,-1,-1,-1
10816,ordeno,prenez,12,7/27/2019,1,294,1,-1,-1,-1,-1,-1,-1,-1,-1
10819,ordeno,prenez,30,7/27/2019,1,344,0,-1,-1,-1,-1,-1,-1,-1,-1
10820,seca,prenez,1,7/28/2019,1,266,0,-1,-1,-1,-1,-1,-1,-1,-1
10824,ordeno,prenez,30,7/28/2019,1,352,0,-1,-1,-1,-1,-1,-1,-1,-1
10827,seca,prenez,1,7/29/2019,1,303,0,-1,-1,-1,-1,-1,-1,-1,-1
10828,ordeno,parto,21,7/29/2019,2,7,0,0,-1,-1,-1,-1,-1,-1,-1
10830,ordeno,prenez,12,7/29/2019,1,279,0,-1,-1,-1,-1,-1,-1,-1,-1
10831,ordeno,prenez,12,7/29/2019,1,323,0,-1,-1,-1,-1,-1,-1,-1,-1
10832,ordeno,parto,20,7/29/2019,2,22,1,0,-1,-1,-1,-1,-1,-1,-1
10833,seca,prenez,86,7/29/2019,1,277,0,-1,-1,-1,-1,-1,-1,-1,-1
10834,ordeno,inseminacion,12,7/30/2019,1,339,0,-1,-1,-1,-1,-1,-1,-1,-1
10835,ordeno,celo,20,7/30/2019,2,55,0,0,-1,-1,-1,-1,-1,-1,-1
10836,seca,prenez,85,7/30/2019,1,312,1,-1,-1,-1,-1,-1,-1,-1,-1
10837,ordeno,celo,20,7/30/2019,2,46,0,0,-1,-1,-1,-1,-1,-1,-1
10839,ordeno,prenez,12,7/30/2019,1,336,2,-1,-1,-1,-1,-1,-1,-1,-1
10840,seca,prenez,85,7/30/2019,1,360,0,-1,-1,-1,-1,-1,-1,-1,-1
10841,seca,prenez,84,7/30/2019,1,358,0,-1,-1,-1,-1,-1,-1,-1,-1
10844,seca,prenez,84,7/30/2019,1,325,0,-1,-1,-1,-1,-1,-1,-1,-1
10847,seca,prenez,84,7/31/2019,1,329,0,-1,-1,-1,-1,-1,-1,-1,-1
10851,ordeno,prenez,16,7/31/2019,1,258,0,-1,-1,-1,-1,-1,-1,-1,-1
10852,ordeno,prenez,12,7/31/2019,1,276,0,-1,-1,-1,-1,-1,-1,-1,-1
10856,ordeno,inseminacion,11,7/31/2019,1,186,0,-1,-1,-1,-1,-1,-1,-1,-1
10858,ordeno,prenez,12,8/1/2019,1,339,0,-1,-1,-1,-1,-1,-1,-1,-1
10859,ordeno,prenez,30,8/1/2019,1,374,0,-1,-1,-1,-1,-1,-1,-1,-1
10860,ordeno,prenez,12,8/1/2019,1,331,1,-1,-1,-1,-1,-1,-1,-1,-1
10861,ordeno,prenez,12,8/2/2019,1,240,0,-1,-1,-1,-1,-1,-1,-1,-1
10863,ordeno,celo,20,8/2/2019,2,33,0,0,-1,-1,-1,-1,-1,-1,-1
10866,ordeno,inseminacion,12,8/2/2019,1,323,0,-1,-1,-1,-1,-1,-1,-1,-1
10867,ordeno,inseminacion,12,8/2/2019,1,284,0,-1,-1,-1,-1,-1,-1,-1,-1
10868,ordeno,inseminacion,16,8/2/2019,1,264,0,-1,-1,-1,-1,-1,-1,-1,-1
10870,ordeno,prenez,16,8/3/2019,1,270,0,-1,-1,-1,-1,-1,-1,-1,-1
10871,seca,prenez,84,8/3/2019,1,323,0,-1,-1,-1,-1,-1,-1,-1,-1
10872,ordeno,parto,21,8/3/2019,2,18,0,0,-1,-1,-1,-1,-1,-1,-1
10874,ordeno,parto,21,8/3/2019,2,16,0,0,-1,-1,-1,-1,-1,-1,-1
10876,ordeno,prenez,30,8/4/2019,1,353,0,-1,-1,-1,-1,-1,-1,-1,-1
10877,ordeno,parto,21,8/4/2019,2,12,0,0,-1,-1,-1,-1,-1,-1,-1
10878,ordeno,prenez,12,8/4/2019,1,247,0,-1,-1,-1,-1,-1,-1,-1,-1
10879,ordeno,prenez,30,8/5/2019,1,364,0,-1,-1,-1,-1,-1,-1,-1,-1
10880,ordeno,parto,21,8/5/2019,2,15,1,0,-1,-1,-1,-1,-1,-1,-1
10882,ordeno,prenez,12,8/6/2019,1,261,1,-1,-1,-1,-1,-1,-1,-1,-1
10883,ordeno,prenez,16,8/6/2019,1,381,1,-1,-1,-1,-1,-1,-1,-1,-1
10886,ordeno,prenez,30,8/6/2019,1,288,0,-1,-1,-1,-1,-1,-1,-1,-1
10887,seca,prenez,1,8/7/2019,1,293,0,-1,-1,-1,-1,-1,-1,-1,-1
10888,ordeno,aborto,11,8/7/2019,1,210,0,-1,-1,-1,-1,-1,-1,-1,-1
10889,ordeno,parto,20,8/7/2019,2,24,0,0,-1,-1,-1,-1,-1,-1,-1
10890,seca,prenez,1,8/7/2019,1,279,0,-1,-1,-1,-1,-1,-1,-1,-1
10891,seca,prenez,1,8/7/2019,1,292,1,-1,-1,-1,-1,-1,-1,-1,-1
10892,ordeno,prenez,12,8/7/2019,1,289,0,-1,-1,-1,-1,-1,-1,-1,-1
10893,seca,prenez,85,8/7/2019,1,288,0,-1,-1,-1,-1,-1,-1,-1,-1
10894,ordeno,parto,21,8/8/2019,2,16,0,0,-1,-1,-1,-1,-1,-1,-1
10895,ordeno,prenez,30,8/8/2019,1,360,1,-1,-1,-1,-1,-1,-1,-1,-1
10896,ordeno,prenez,12,8/8/2019,1,253,0,-1,-1,-1,-1,-1,-1,-1,-1
10897,ordeno,parto,21,8/8/2019,2,8,0,0,-1,-1,-1,-1,-1,-1,-1
10899,seca,prenez,85,8/8/2019,1,302,0,-1,-1,-1,-1,-1,-1,-1,-1
10900,seca,prenez,86,8/8/2019,1,315,0,-1,-1,-1,-1,-1,-1,-1,-1
10901,ordeno,prenez,30,8/8/2019,1,364,1,-1,-1,-1,-1,-1,-1,-1,-1
10902,ordeno,prenez,11,8/8/2019,1,193,0,-1,-1,-1,-1,-1,-1,-1,-1
10903,ordeno,prenez,12,8/8/2019,1,315,0,-1,-1,-1,-1,-1,-1,-1,-1
10906,seca,prenez,1,8/8/2019,1,288,0,-1,-1,-1,-1,-1,-1,-1,-1
10907,ordeno,prenez,12,8/8/2019,1,275,0,-1,-1,-1,-1,-1,-1,-1,-1
10911,ordeno,parto,21,8/9/2019,2,18,0,0,-1,-1,-1,-1,-1,-1,-1
10912,seca,prenez,86,8/9/2019,1,319,0,-1,-1,-1,-1,-1,-1,-1,-1
10915,ordeno,prenez,30,8/10/2019,1,370,0,-1,-1,-1,-1,-1,-1,-1,-1
10917,ordeno,prenez,12,8/10/2019,1,249,0,-1,-1,-1,-1,-1,-1,-1,-1
10918,ordeno,prenez,16,8/11/2019,1,325,0,-1,-1,-1,-1,-1,-1,-1,-1
10922,ordeno,prenez,16,8/11/2019,1,327,0,-1,-1,-1,-1,-1,-1,-1,-1
10923,seca,prenez,84,8/11/2019,1,274,0,-1,-1,-1,-1,-1,-1,-1,-1
10926,ordeno,prenez,30,8/12/2019,1,347,0,-1,-1,-1,-1,-1,-1,-1,-1
10930,ordeno,prenez,12,8/12/2019,1,339,0,-1,-1,-1,-1,-1,-1,-1,-1
10931,ordeno,para_no_inseminar,14,8/12/2019,1,338,2,-1,-1,-1,-1,-1,-1,-1,-1
10934,seca,prenez,1,8/13/2019,1,275,0,-1,-1,-1,-1,-1,-1,-1,-1
10935,ordeno,parto,21,8/13/2019,2,1,0,0,-1,-1,-1,-1,-1,-1,-1
10936,ordeno,parto,21,8/13/2019,2,10,0,0,-1,-1,-1,-1,-1,-1,-1
10937,ordeno,prenez,12,8/13/2019,1,331,0,-1,-1,-1,-1,-1,-1,-1,-1
10943,ordeno,prenez,16,8/14/2019,1,303,1,-1,-1,-1,-1,-1,-1,-1,-1
10944,ordeno,prenez,12,8/14/2019,1,245,0,-1,-1,-1,-1,-1,-1,-1,-1
10946,ordeno,prenez,16,8/14/2019,1,349,1,-1,-1,-1,-1,-1,-1,-1,-1
10947,ordeno,prenez,12,8/14/2019,1,253,0,-1,-1,-1,-1,-1,-1,-1,-1
10949,ordeno,parto,21,8/15/2019,2,19,0,0,-1,-1,-1,-1,-1,-1,-1
10952,ordeno,para_no_inseminar,14,8/15/2019,1,292,0,-1,-1,-1,-1,-1,-1,-1,-1
10953,seca,prenez,86,8/15/2019,1,269,0,-1,-1,-1,-1,-1,-1,-1,-1
10954,ordeno,prenez,12,8/15/2019,1,311,1,-1,-1,-1,-1,-1,-1,-1,-1
10956,seca,prenez,84,8/15/2019,1,340,0,-1,-1,-1,-1,-1,-1,-1,-1
10957,ordeno,prenez,30,8/15/2019,1,362,0,-1,-1,-1,-1,-1,-1,-1,-1
10958,ordeno,prenez,30,8/16/2019,1,353,1,-1,-1,-1,-1,-1,-1,-1,-1
10960,ordeno,prenez,12,8/16/2019,1,251,0,-1,-1,-1,-1,-1,-1,-1,-1
10961,ordeno,parto,21,8/16/2019,2,4,0,0,-1,-1,-1,-1,-1,-1,-1
10962,seca,prenez,84,8/16/2019,1,292,0,-1,-1,-1,-1,-1,-1,-1,-1
10963,ordeno,parto,21,8/16/2019,2,4,1,0,-1,-1,-1,-1,-1,-1,-1
10964,ordeno,prenez,16,8/16/2019,1,332,0,-1,-1,-1,-1,-1,-1,-1,-1
10965,seca,prenez,86,8/17/2019,1,329,0,-1,-1,-1,-1,-1,-1,-1,-1
10966,ordeno,prenez,16,8/17/2019,1,257,0,-1,-1,-1,-1,-1,-1,-1,-1
10967,ordeno,prenez,11,8/17/2019,1,183,0,-1,-1,-1,-1,-1,-1,-1,-1
10969,seca,prenez,86,8/17/2019,1,315,0,-1,-1,-1,-1,-1,-1,-1,-1
10970,ordeno,parto,21,8/17/2019,2,17,0,0,-1,-1,-1,-1,-1,-1,-1
10971,ordeno,parto,21,8/17/2019,2,8,0,0,-1,-1,-1,-1,-1,-1,-1
10972,ordeno,parto,21,8/17/2019,2,6,0,0,-1,-1,-1,-1,-1,-1,-1
10973,seca,prenez,84,8/17/2019,1,348,0,-1,-1,-1,-1,-1,-1,-1,-1
10974,seca,prenez,1,8/18/2019,1,273,0,-1,-1,-1,-1,-1,-1,-1,-1
10976,ordeno,inseminacion,4,8/18/2019,1,289,0,-1,-1,-1,-1,-1,-1,-1,-1
10977,seca,prenez,86,8/18/2019,1,311,0,-1,-1,-1,-1,-1,-1,-1,-1
10978,ordeno,prenez,16,8/18/2019,1,303,0,-1,-1,-1,-1,-1,-1,-1,-1
10981,seca,prenez,1,8/19/2019,1,271,0,-1,-1,-1,-1,-1,-1,-1,-1
10982,ordeno,parto,21,8/19/2019,2,4,0,0,-1,-1,-1,-1,-1,-1,-1
10983,seca,prenez,85,8/19/2019,1,264,0,-1,-1,-1,-1,-1,-1,-1,-1
10986,seca,prenez,85,8/19/2019,1,306,0,-1,-1,-1,-1,-1,-1,-1,-1
10987,ordeno,prenez,11,8/20/2019,1,196,0,-1,-1,-1,-1,-1,-1,-1,-1
10988,ordeno,prenez,12,8/20/2019,1,321,0,-1,-1,-1,-1,-1,-1,-1,-1
10990,seca,prenez,86,8/20/2019,1,285,0,-1,-1,-1,-1,-1,-1,-1,-1
10991,ordeno,parto,21,8/20/2019,2,14,0,0,-1,-1,-1,-1,-1,-1,-1
10992,ordeno,prenez,16,8/20/2019,1,316,0,-1,-1,-1,-1,-1,-1,-1,-1
10993,ordeno,prenez,12,8/20/2019,1,244,0,-1,-1,-1,-1,-1,-1,-1,-1
11001,ordeno,prenez,16,8/21/2019,1,286,0,-1,-1,-1,-1,-1,-1,-1,-1
11002,ordeno,prenez,10,8/21/2019,1,157,0,-1,-1,-1,-1,-1,-1,-1,-1
11008,ordeno,prenez,16,8/21/2019,1,258,0,-1,-1,-1,-1,-1,-1,-1,-1
11009,seca,prenez,84,8/22/2019,1,295,0,-1,-1,-1,-1,-1,-1,-1,-1
11011,ordeno,prenez,16,8/22/2019,1,253,0,-1,-1,-1,-1,-1,-1,-1,-1
11012,ordeno,prenez,16,8/22/2019,1,296,0,-1,-1,-1,-1,-1,-1,-1,-1
11014,ordeno,prenez,30,8/22/2019,1,355,0,-1,-1,-1,-1,-1,-1,-1,-1
11015,ordeno,prenez,12,8/22/2019,1,274,0,-1,-1,-1,-1,-1,-1,-1,-1
11017,seca,prenez,86,8/22/2019,1,286,0,-1,-1,-1,-1,-1,-1,-1,-1
11018,ordeno,parto,21,8/22/2019,2,13,0,0,-1,-1,-1,-1,-1,-1,-1
11019,ordeno,prenez,30,8/23/2019,1,340,0,-1,-1,-1,-1,-1,-1,-1,-1
11020,seca,prenez,1,8/23/2019,1,284,0,-1,-1,-1,-1,-1,-1,-1,-1
