,id,lactation_1,lactation_2,lactation_3,total_production_1,total_production_2,total_production_3,milk_days_1,milk_days_2,milk_days_3,mastitis_lac_1,mastitis_lac_2,mastitis_lac_3,inseminacion_lac_1,inseminacion_lac_2,inseminacion_lac_3,abortos_Lac_1,abortos_lac_2,abortos_lac_3,production_ok
1185,7775,1,1,1,7900,10208,4393,319,352,102,2,0,0,1,3,1,0,0,0,0
1186,7785,1,1,1,7325,9333,7198,285,275,213,0,0,0,1,1,2,0,0,0,0
1187,7802,1,1,1,8345,9197,6769,282,283,154,0,0,0,1,1,4,0,0,0,0
1188,7803,1,1,1,9542,9793,6888,301,287,159,0,0,0,1,1,1,0,0,0,0
1189,7815,1,1,1,9411,11379,4198,289,323,139,0,1,0,1,1,4,0,0,0,0
1190,7816,1,1,1,9528,11818,1486,331,385,35,0,0,0,3,2,0,0,1,0,0
1191,7819,1,1,1,10265,8468,5017,334,264,129,0,2,0,2,1,2,0,0,0,0
1192,7823,1,1,1,8618,9701,6717,310,295,149,1,0,0,1,2,2,0,0,0,0
1193,7824,1,1,1,8800,9734,8173,290,293,168,0,0,0,1,2,3,0,0,0,0
1194,7829,1,1,1,9281,11052,9113,288,260,225,0,0,0,1,1,5,0,0,0,0
1195,7835,1,1,0,20107,7922,0,591,166,0,0,8,-1,10,1,-1,0,0,-1,0
1196,7838,1,1,1,9935,9400,2450,387,297,63,0,0,0,5,2,1,0,0,0,0
1197,7844,1,1,0,10254,14038,0,347,455,0,1,0,-1,4,9,-1,0,0,-1,0
1198,7848,1,1,1,9216,8383,5681,357,278,130,0,1,0,4,1,2,0,0,0,0
1199,7849,1,1,1,9806,8171,7447,357,272,154,0,1,0,3,1,4,0,0,0,0
1200,7850,1,1,1,8179,11877,3676,283,340,81,0,0,0,1,3,1,0,0,0,0
1201,7851,1,1,0,11703,15087,0,371,375,0,2,0,-1,3,6,-1,0,0,-1,0
1202,7859,1,1,1,8569,7893,5731,286,288,119,0,0,0,1,1,1,0,0,0,0
1203,7860,1,1,1,9641,9309,6717,311,272,187,0,1,1,2,1,1,0,0,0,0
1204,7862,1,1,1,8641,9916,4842,289,331,108,1,0,0,1,3,2,0,0,0,0
1205,7869,1,1,1,6923,8996,5530,281,300,133,0,0,1,1,1,1,0,0,0,0
1206,7872,1,1,0,17904,890,0,665,23,0,0,0,-1,5,0,-1,2,0,-1,0
1207,7874,1,1,0,14700,9596,0,538,241,0,0,0,-1,5,2,-1,1,0,-1,0
1208,7876,1,1,1,8488,10179,7967,287,286,155,0,0,0,1,3,2,0,0,0,0
1209,7886,1,1,0,9839,12315,0,371,351,0,0,0,-1,2,4,-1,1,0,-1,0
1210,7888,1,1,0,10628,14470,0,390,423,0,0,0,-1,2,8,-1,1,1,-1,0
1211,7890,1,1,1,7298,7487,6566,280,280,188,0,0,1,1,1,1,0,0,0,0
1212,7899,1,1,0,16568,8515,0,481,265,0,0,0,-1,8,6,-1,0,0,-1,0
1213,7903,1,1,1,7689,8101,6909,284,273,157,0,2,0,1,1,1,0,0,0,0
1214,7909,1,1,0,10183,11905,0,334,323,0,0,0,-1,2,3,-1,0,0,-1,0
1215,7911,1,1,0,13194,10007,0,486,277,0,0,1,-1,7,4,-1,0,0,-1,0
1216,7912,1,1,1,9277,9553,6397,309,301,132,3,0,0,2,2,2,0,0,1,0
1217,7917,1,1,1,7068,8547,6868,280,280,182,0,0,0,1,1,1,0,0,0,0
1218,7920,1,1,1,11703,9712,689,385,281,22,0,0,0,3,1,0,0,0,0,0
1219,7925,1,1,1,11878,9952,0,446,271,39,0,0,0,4,1,0,1,0,0,0
1220,7927,1,1,0,9879,13682,0,308,410,0,0,0,-1,3,3,0,0,0,0,0
1221,7934,1,1,1,8596,9512,8068,282,270,169,0,0,0,1,1,2,0,0,0,0
1222,7942,1,1,1,10806,12062,8385,297,283,149,0,0,0,2,1,2,0,0,0,0
1223,7944,1,1,1,7917,10626,0,291,405,15,0,0,0,1,4,0,0,1,0,0
1224,7946,1,1,1,8695,9111,5397,304,298,140,1,0,0,1,2,1,0,0,0,0
1225,7950,1,1,1,9595,4577,8851,295,272,165,0,2,0,2,2,1,0,0,0,0
1226,7952,1,1,1,11981,12485,1027,352,331,32,0,1,0,2,1,0,0,0,0,0
1227,7957,1,1,1,10221,11484,5614,287,334,104,0,0,0,1,2,2,0,0,0,0
1228,7961,1,1,1,9520,10947,938,306,316,28,0,0,0,2,2,0,0,0,0,0
1229,7967,1,1,0,14415,10464,0,527,232,0,0,0,-1,10,6,-1,0,0,-1,0
1230,7969,1,1,0,10465,9629,0,430,296,0,0,0,-1,7,3,-1,0,0,-1,0
1231,7970,1,1,1,9294,10910,8051,273,287,146,1,0,0,1,1,1,0,0,0,0
1232,7971,1,1,0,13435,11770,0,484,273,0,0,0,-1,8,3,-1,0,0,-1,0
1233,7973,1,1,1,8558,9374,6361,276,269,183,0,0,0,1,1,6,0,0,0,0
1234,7975,1,1,1,8245,9671,6719,289,275,142,0,0,0,1,1,1,0,0,0,0
1235,7982,1,1,0,7511,12385,0,283,407,0,0,0,-1,1,4,-1,0,0,-1,0
1236,7984,1,1,1,8503,8447,6930,292,270,163,0,0,0,1,1,1,0,0,0,0
1237,7986,1,1,0,17424,7026,0,618,132,0,1,0,-1,4,1,-1,2,0,-1,0
1238,8005,1,1,0,10269,10224,0,377,271,0,0,0,-1,2,1,-1,0,0,-1,0
1239,8007,1,1,1,7667,8106,2693,332,307,70,1,0,0,2,2,1,0,0,0,0
1240,8014,1,1,1,7516,9657,4396,283,298,99,0,0,0,1,2,2,0,0,0,0
1241,8017,1,1,0,11452,9719,0,467,265,0,0,0,-1,5,1,-1,1,0,-1,0
1242,8019,1,1,0,11099,9570,0,389,284,0,0,0,-1,4,3,-1,0,0,-1,0
1243,8021,1,1,0,8668,14819,0,273,429,0,0,1,-1,1,4,-1,0,1,-1,0
1244,8029,1,1,0,11976,10382,0,514,239,0,0,0,-1,10,5,-1,0,0,-1,0
1245,8030,1,1,1,8264,9818,4434,275,285,94,0,0,0,1,1,1,0,0,0,0
1246,8044,1,1,1,7085,10449,1602,289,342,41,0,0,0,1,3,0,0,0,0,0
1247,8048,1,1,1,8192,9137,4832,275,273,111,0,0,0,1,1,2,0,0,0,0
1248,8050,1,1,1,7632,9177,6039,273,278,135,0,0,0,1,1,1,0,0,0,0
1249,8054,1,1,0,16826,8359,0,583,172,0,0,2,-1,6,2,-1,1,0,-1,0
1250,8058,1,1,0,14102,4790,0,448,231,0,1,0,-1,8,3,-1,0,0,-1,0
1251,8059,1,1,0,8579,12628,0,317,330,0,0,0,-1,2,3,-1,0,0,-1,0
1252,8061,1,1,0,12743,11238,0,450,313,0,0,0,-1,6,5,-1,0,0,-1,0
1253,8065,1,1,0,9849,11537,0,399,359,0,0,0,-1,3,5,-1,1,0,-1,0
1254,8067,1,1,0,13619,447,0,517,108,0,0,0,-1,9,2,-1,0,0,-1,0
1255,8069,1,1,0,9575,9775,0,337,303,0,0,0,-1,2,1,-1,0,0,-1,0
1256,8071,1,1,0,7787,10711,0,316,384,0,0,0,-1,3,7,-1,0,0,-1,0
1257,8073,1,1,1,8551,9938,743,286,286,100,0,1,0,1,1,1,0,0,0,0
1258,8081,1,1,0,9849,11632,0,319,305,0,0,0,-1,1,5,-1,0,0,-1,0
1259,8083,1,1,1,7615,8237,18,289,299,27,0,0,0,1,2,0,0,0,0,0
1260,8088,1,1,1,9440,8870,932,377,272,33,0,1,0,3,1,0,1,0,0,0
1261,8090,1,1,0,14352,3230,0,568,77,0,0,0,-1,9,1,-1,0,0,-1,0
1262,8095,1,1,1,7759,8837,3038,285,329,71,0,0,0,1,3,1,0,0,0,0
1263,8109,1,1,0,12387,8447,0,481,257,0,0,0,-1,9,3,-1,0,0,-1,0
1264,8114,1,1,0,9597,12474,0,340,388,0,0,0,-1,3,10,-1,0,0,-1,0
1265,8118,1,1,0,15346,6767,0,508,222,0,1,0,-1,6,1,-1,1,0,-1,0
1266,8126,1,1,0,7665,11671,0,275,457,0,0,0,-1,1,8,-1,0,0,-1,0
1267,8128,1,1,1,8187,8496,4311,284,269,95,0,0,0,1,1,1,0,0,0,0
1268,8129,1,1,0,12560,12015,0,453,297,0,1,0,-1,5,2,-1,1,0,-1,0
1269,8130,1,1,0,8750,11138,0,261,295,0,0,0,-1,1,4,-1,0,0,-1,0
1270,8135,1,1,1,8885,11333,2703,269,335,60,0,0,0,1,2,1,0,0,0,0
1271,8140,1,1,1,7719,7688,5058,297,263,93,0,1,0,2,1,1,0,0,0,0
1272,8152,1,1,1,6358,7117,3766,286,280,115,0,0,0,1,1,2,0,0,0,0
1273,8160,1,1,1,7824,8590,4566,294,281,108,0,0,0,1,1,1,0,0,0,0
1274,8164,1,1,0,11891,7255,0,435,214,0,0,1,-1,6,2,-1,0,0,-1,0
1275,8170,1,1,1,8604,8502,2938,323,272,71,0,1,0,2,1,1,0,0,0,0
1276,8179,1,1,0,15317,11806,0,493,249,0,0,0,-1,5,3,-1,0,0,-1,0
1277,8184,1,1,0,9881,10437,0,417,309,0,0,0,-1,6,4,-1,0,0,-1,0
1278,8194,1,1,0,9624,8123,0,372,257,0,0,0,-1,3,3,-1,0,0,-1,0
1279,8195,1,1,0,11879,9505,0,464,251,0,0,0,-1,4,7,-1,0,0,-1,0
1280,8196,1,1,0,11830,11261,0,398,344,0,0,1,-1,4,4,-1,0,0,-1,0
1281,8199,1,1,0,8300,8734,0,324,235,0,0,0,-1,3,2,-1,0,0,-1,0
1282,8200,1,1,1,7378,10712,3012,287,327,68,0,0,0,1,3,2,0,0,0,0
1283,8205,1,1,0,12683,10611,0,464,274,0,2,0,-1,3,6,-1,1,0,-1,0
1284,8206,1,1,0,7168,12778,0,285,374,0,0,2,-1,1,6,-1,0,0,-1,0
1285,8214,1,1,0,11087,9458,0,391,256,0,0,1,-1,5,2,-1,0,0,-1,0
1286,8215,1,1,0,11723,11756,0,395,314,0,0,1,-1,6,2,-1,0,0,-1,0
1287,8217,1,1,1,7611,9745,4043,287,293,83,0,0,0,2,1,1,0,0,0,0
1288,8223,1,1,0,9841,9236,0,427,284,0,0,0,-1,8,4,-1,0,0,-1,0
1289,8224,1,1,0,12747,7574,0,556,171,0,0,0,-1,8,1,-1,0,0,-1,0
1290,8227,1,1,1,9580,10197,1068,317,295,28,0,0,0,1,1,0,0,0,0,0
1291,8230,1,1,0,9893,9449,0,291,234,0,0,0,-1,1,1,-1,0,0,-1,0
1292,8234,1,1,1,6052,8482,4129,280,290,116,0,0,0,1,2,1,0,0,0,0
1293,8236,1,1,0,10728,10756,0,406,295,0,0,0,-1,4,3,-1,0,0,-1,0
1294,8238,1,1,0,13894,11480,0,463,250,0,1,0,-1,5,5,-1,0,0,-1,0
1295,8239,1,1,0,7734,10909,0,272,305,0,0,1,-1,1,3,-1,0,0,-1,0
1296,8240,1,1,0,8184,11181,0,303,378,0,0,0,-1,2,9,-1,0,0,-1,0
1297,8241,1,1,0,7808,8628,0,335,298,0,0,0,-1,3,3,-1,0,0,-1,0
1298,8244,1,1,1,7450,8179,5134,285,271,137,0,0,3,1,1,2,0,0,0,0
1299,8245,1,1,0,10158,11791,0,372,369,0,0,0,-1,3,8,-1,0,0,-1,0
1300,8250,1,1,1,6982,8120,4642,283,274,110,0,0,0,1,1,2,0,0,0,0
1301,8252,1,1,0,13621,10793,0,460,243,0,0,0,-1,4,4,-1,1,0,-1,0
1302,8258,1,1,0,9604,7393,0,344,191,0,0,2,-1,2,3,-1,0,0,-1,0
1303,8264,1,1,1,7155,7625,5978,271,268,131,1,1,0,1,1,1,0,0,0,0
1304,8265,1,1,0,12151,8843,0,453,249,0,0,2,-1,8,2,-1,0,0,-1,0
1305,8266,1,1,0,8286,12175,0,344,398,0,1,0,-1,3,5,-1,0,0,-1,0
1306,8267,1,1,0,7111,10420,0,284,348,0,0,0,-1,1,2,-1,0,0,-1,0
1307,8270,1,1,0,12331,9380,0,469,272,0,1,1,-1,4,2,-1,1,0,-1,0
1308,8274,1,1,1,7460,8690,5516,289,284,123,0,0,0,2,1,1,0,0,0,0
1309,8275,1,1,0,12945,9508,0,442,247,0,0,1,-1,8,2,-1,0,0,-1,0
1310,8284,1,1,0,8684,9865,0,352,259,0,0,0,-1,2,1,-1,1,0,-1,0
1311,8286,1,1,0,13849,9848,0,418,281,0,0,0,-1,5,6,-1,0,0,-1,0
1312,8289,1,1,1,7567,8635,3482,273,285,80,0,0,0,1,1,1,0,0,0,0
1313,8293,1,1,0,8606,12405,0,267,354,0,0,0,-1,1,7,-1,0,0,-1,0
1314,8296,1,1,0,10907,13439,0,309,331,0,0,0,-1,2,6,-1,0,0,-1,0
1315,8298,1,1,1,7610,9548,4152,298,288,90,0,0,0,2,1,1,0,0,0,0
1316,8305,1,1,0,11728,10593,0,435,287,0,0,1,-1,2,5,-1,1,0,-1,0
1317,8306,1,1,0,10444,10812,0,330,323,0,0,0,-1,2,1,-1,0,0,-1,0
1318,8307,1,1,0,9331,10192,0,322,290,0,0,0,-1,2,2,-1,0,0,-1,0
1319,8309,1,1,0,9549,9852,0,320,285,0,0,2,-1,3,4,-1,0,0,-1,0
1320,8310,1,1,0,13541,7904,0,497,185,0,1,0,-1,3,1,-1,1,0,-1,0
1321,8315,1,1,0,12817,11265,0,423,289,0,0,0,-1,6,0,-1,0,0,-1,0
1322,8320,1,1,0,10241,12815,0,307,280,0,0,0,-1,2,3,-1,0,0,-1,0
1323,8327,1,1,0,10876,12009,0,435,312,0,0,2,-1,6,10,-1,0,0,-1,0
1324,8334,1,1,0,15153,12675,0,458,246,0,0,0,-1,5,4,-1,1,1,-1,0
1325,8335,1,1,0,11525,9279,0,472,258,0,3,0,-1,7,7,-1,0,0,-1,0
1326,8337,1,1,1,8161,6356,7122,280,270,182,0,0,0,2,1,3,0,0,0,0
1327,8343,1,1,0,12879,10515,0,393,237,0,0,0,-1,4,1,-1,0,0,-1,0
1328,8347,1,1,1,6973,9148,1280,277,268,40,0,0,0,1,1,0,0,0,0,0
1329,8349,1,1,0,10405,10808,0,390,283,0,1,2,-1,4,5,-1,0,1,-1,0
1330,8350,1,1,0,9041,7350,0,286,318,0,0,0,-1,1,4,-1,0,0,-1,0
1331,8354,1,1,0,11013,9872,0,348,289,0,3,0,-1,2,5,-1,0,0,-1,0
1332,8359,1,1,1,9533,10515,2433,312,273,53,0,0,0,2,1,0,0,0,0,0
1333,8364,1,1,1,8346,10437,811,276,281,97,0,0,0,1,1,1,0,0,0,0
1334,8365,1,1,0,7988,11620,0,309,397,0,0,0,-1,2,7,-1,0,0,-1,0
1335,8367,1,1,1,7743,9288,4188,285,270,100,0,0,0,1,1,1,0,0,0,0
1336,8370,1,1,1,7990,9236,5208,284,285,111,0,0,0,1,1,1,0,0,0,0
1337,8372,1,1,1,8347,9206,4608,289,267,107,0,0,0,1,1,1,0,0,0,0
1338,8376,1,1,1,8191,8853,3955,287,279,88,0,1,0,1,1,1,0,0,0,0
1339,8385,1,1,0,9883,9732,0,371,279,0,0,0,-1,4,3,-1,0,0,-1,0
1340,8389,1,1,0,11961,9697,0,447,249,0,0,0,-1,5,6,-1,0,0,-1,0
1341,8391,1,1,0,8709,8992,0,392,312,0,0,0,-1,4,4,-1,0,0,-1,0
1342,8393,1,1,1,6874,9366,896,285,332,33,0,0,0,1,1,0,0,0,0,0
1343,8397,1,1,0,8424,10357,0,321,299,0,0,0,-1,3,2,-1,0,0,-1,0
1344,8399,1,1,0,8069,8791,0,381,272,0,0,0,0,2,1,0,1,0,0,0
1345,8407,1,1,0,11563,10872,0,401,283,0,0,1,-1,4,5,-1,0,0,-1,0
1346,8408,1,1,0,15984,5952,0,472,109,0,0,0,-1,5,1,-1,0,0,-1,0
1347,8418,1,1,1,8894,10142,3185,285,264,64,0,0,0,1,1,1,0,0,0,0
1348,8419,1,1,0,9218,13074,0,337,350,0,0,1,-1,3,3,-1,0,0,-1,0
1349,8424,1,1,0,9911,5942,0,406,171,0,0,0,-1,3,1,-1,0,0,-1,0
1350,8428,1,1,0,11683,10079,0,420,248,0,0,0,-1,7,1,-1,0,0,-1,0
1351,8432,1,1,1,7213,10201,990,282,312,32,0,0,0,1,3,0,0,0,0,0
1352,8433,1,1,0,8614,7622,0,365,270,0,1,0,-1,6,4,-1,0,0,-1,0
1353,8434,1,1,0,9805,2097,0,397,180,0,0,0,-1,3,2,-1,0,0,-1,0
1354,8435,1,1,1,8787,8250,459,309,262,93,0,0,0,2,1,1,0,0,0,0
1355,8441,1,1,0,7932,12297,0,304,369,0,0,0,-1,2,9,-1,0,0,-1,0
1356,8442,1,1,0,14025,3874,0,573,117,0,0,0,-1,6,2,-1,1,0,-1,0
1357,8443,1,1,0,8302,12499,0,337,352,0,1,0,-1,2,3,-1,0,0,-1,0
1358,8446,1,1,0,8028,11798,0,286,327,0,0,0,-1,1,4,-1,0,0,-1,0
1359,8452,1,1,0,6754,8870,0,295,292,0,0,0,-1,2,1,-1,0,0,-1,0
1360,8455,1,1,0,11322,12796,0,310,310,0,0,0,-1,2,5,-1,0,0,-1,0
1361,8458,1,1,0,10966,10396,0,410,288,0,0,0,-1,5,4,-1,0,1,-1,0
1362,8459,1,1,0,9713,9367,0,384,270,0,0,0,-1,3,2,-1,0,0,-1,0
1363,8460,1,1,0,7186,9686,0,285,287,0,0,1,-1,1,4,-1,0,1,-1,0
1364,8462,1,1,0,9085,9948,0,359,342,0,1,0,-1,2,2,-1,0,0,-1,0
1365,8466,1,1,0,11086,10371,0,458,249,0,0,1,-1,8,2,-1,0,0,-1,0
1366,8467,1,1,0,7367,11427,0,273,354,0,0,0,-1,1,5,-1,0,0,-1,0
1367,8469,1,1,0,6199,9027,0,286,329,0,0,1,-1,1,2,0,0,0,0,0
1368,8477,1,1,0,11627,7755,0,348,173,0,0,0,-1,2,1,-1,0,0,-1,0
1369,8478,1,1,0,10031,11276,0,380,311,0,0,0,-1,5,3,-1,0,0,-1,0
1370,8479,1,1,0,12508,2877,0,518,81,0,1,0,-1,7,1,-1,1,0,-1,0
1371,8482,1,1,0,14093,7874,0,446,229,0,0,0,-1,6,5,-1,0,1,-1,0
1372,8487,1,1,0,11197,11614,0,346,284,0,1,1,-1,2,4,-1,0,0,-1,0
1373,8488,1,1,0,12500,10433,0,394,242,0,0,0,-1,4,6,-1,0,0,-1,0
1374,8491,1,1,0,6853,10252,0,302,328,0,0,0,-1,2,3,-1,0,0,-1,0
1375,8495,1,1,0,8762,13296,0,347,347,0,0,0,-1,3,5,-1,0,0,-1,0
1376,8498,1,1,1,5293,8649,654,279,267,21,0,0,0,1,1,0,0,0,0,0
1377,8499,1,1,0,17195,950,0,537,23,0,0,0,-1,3,0,-1,1,0,-1,0
1378,8504,1,1,0,9110,9432,0,363,284,0,0,0,-1,4,4,-1,0,0,-1,0
1379,8506,1,1,0,10152,11373,0,352,304,0,0,0,-1,3,4,-1,0,0,-1,0
1380,8509,1,1,0,6960,9928,0,288,309,0,1,0,-1,1,2,-1,0,0,-1,0
1381,8511,1,1,0,8216,9605,0,285,292,0,0,0,-1,1,5,-1,0,1,-1,0
1382,8515,1,1,0,11930,6610,0,460,222,0,1,1,-1,6,2,-1,0,1,-1,0
1383,8519,1,1,0,9134,9114,0,329,285,0,0,0,-1,1,4,-1,0,0,-1,0
1384,8522,1,1,0,7795,10782,0,303,304,0,0,0,-1,2,4,-1,0,0,-1,0
1385,8526,1,1,0,8724,9875,0,395,274,0,1,0,-1,7,2,-1,0,0,-1,0
1386,8529,1,1,0,9124,3531,0,439,86,0,0,0,-1,3,2,-1,1,0,-1,0
1387,8530,1,1,0,11427,11172,0,360,247,0,1,0,-1,2,4,-1,1,0,-1,0
1388,8531,1,1,0,10118,9146,0,392,304,0,0,0,-1,4,5,-1,0,0,-1,0
1389,8537,1,1,0,12759,4776,0,562,112,0,0,0,-1,6,1,-1,1,0,-1,0
1390,8539,1,1,1,8430,9725,2926,287,267,62,0,1,1,1,1,0,0,0,0,0
1391,8543,1,1,0,11927,13406,0,373,276,0,0,0,-1,4,3,-1,0,1,-1,0
1392,8546,1,1,0,15494,8593,0,481,158,0,0,0,-1,3,1,-1,0,0,-1,0
1393,8550,1,1,0,9345,10305,0,381,306,0,0,0,-1,4,5,-1,0,0,-1,0
1394,8552,1,1,0,13404,3219,0,489,75,0,0,0,-1,6,2,-1,1,0,-1,0
1395,8553,1,1,0,9591,14076,0,302,414,0,0,0,-1,2,7,-1,0,0,-1,0
1396,8554,1,1,0,8756,11176,0,355,327,0,0,0,-1,2,4,-1,0,0,-1,0
1397,8557,1,1,0,6494,9259,0,289,327,0,0,0,-1,1,4,-1,0,0,-1,0
1398,8561,1,1,0,7099,10367,0,305,306,0,0,0,-1,2,2,-1,0,0,-1,0
1399,8567,1,1,0,7006,9833,0,288,304,0,0,0,-1,1,5,-1,0,0,-1,0
1400,8568,1,1,0,7662,10434,0,314,281,0,0,0,-1,2,5,-1,0,0,-1,0
1401,8569,1,1,0,9237,7817,0,290,221,0,0,0,-1,1,5,-1,0,0,-1,0
1402,8580,1,1,0,8668,11861,0,310,328,0,0,0,-1,2,5,-1,0,0,-1,0
1403,8582,1,1,0,6725,10585,0,289,325,0,0,0,-1,1,4,-1,0,0,-1,0
1404,8583,1,1,0,7609,8110,0,291,268,0,0,0,-1,2,1,-1,0,0,-1,0
1405,8584,1,1,0,6594,4666,0,270,141,0,0,0,-1,1,1,-1,0,0,-1,0
1406,8594,1,1,0,11762,6891,0,434,227,0,0,0,-1,8,2,-1,0,0,-1,0
1407,8607,1,1,0,9225,14325,0,285,352,0,0,0,-1,1,3,-1,0,0,-1,0
1408,8611,1,1,1,8090,7464,1204,290,316,38,0,0,0,1,3,0,0,0,0,0
1409,8613,1,1,0,5908,8460,0,268,280,0,0,1,-1,1,1,-1,0,0,-1,0
1410,8614,1,1,0,10359,10353,0,404,257,0,0,0,-1,4,6,-1,1,1,-1,0
1411,8615,1,1,0,12667,14368,0,322,289,0,1,0,-1,3,4,-1,0,0,-1,0
1412,8618,1,1,0,7476,9629,0,294,293,0,0,0,-1,2,3,-1,0,0,-1,0
1413,8619,1,1,0,7189,11964,0,270,344,0,0,0,-1,1,3,-1,0,0,-1,0
1414,8624,1,1,0,9685,9452,0,393,269,0,0,0,-1,3,1,-1,1,0,-1,0
1415,8626,1,1,0,11250,11021,0,388,286,0,0,0,-1,4,2,-1,0,0,-1,0
1416,8629,1,1,0,6071,10542,0,277,393,0,0,0,-1,1,3,-1,0,1,-1,0
1417,8631,1,1,0,10546,11807,0,368,297,0,4,2,-1,4,5,-1,0,0,-1,0
1418,8632,1,1,1,7383,9980,953,283,291,26,0,0,0,1,1,0,0,0,0,0
1419,8633,1,1,0,10607,3825,0,329,81,0,0,0,-1,2,1,-1,0,0,-1,0
1420,8636,1,1,0,12744,7387,0,428,214,0,0,0,-1,4,2,-1,1,0,-1,0
1421,8641,1,1,0,10055,8460,0,353,228,0,0,0,-1,4,1,-1,0,0,-1,0
1422,8642,1,1,0,8425,11247,0,325,330,0,0,0,-1,3,6,-1,0,1,-1,0
1423,8643,1,1,0,8563,5015,0,304,124,0,0,0,-1,2,2,-1,0,0,-1,0
1424,8644,1,1,0,9960,8958,0,283,172,0,0,1,-1,2,4,-1,0,1,-1,0
1425,8648,1,1,0,9282,5193,0,318,110,0,0,0,-1,2,2,-1,0,0,-1,0
1426,8653,1,1,0,8395,4962,0,286,113,0,0,0,-1,1,2,-1,0,0,-1,0
1427,8654,1,1,0,8183,12915,0,307,344,0,1,0,-1,2,8,-1,0,0,-1,0
1428,8658,1,1,1,3773,10328,1151,274,274,31,0,0,0,1,1,0,0,0,0,0
1429,8662,1,1,0,11629,4717,0,354,94,0,0,0,-1,2,2,-1,0,0,-1,0
1430,8663,1,1,0,6927,7199,0,268,197,0,0,0,-1,1,5,-1,0,0,-1,0
1431,8666,1,1,0,9449,11118,0,280,271,0,0,1,-1,1,1,-1,0,0,-1,0
1432,8667,1,1,0,14640,7134,0,516,137,0,0,2,-1,4,1,-1,1,0,-1,0
1433,8674,1,1,0,8607,7710,0,264,174,0,0,0,-1,1,4,-1,0,0,-1,0
1434,8682,1,1,0,7369,4759,0,304,128,0,0,0,-1,2,1,-1,0,0,-1,0
1435,8686,1,1,0,12285,12999,0,395,279,0,0,3,-1,4,4,-1,0,0,-1,0
1436,8688,1,1,0,12475,7062,0,455,164,0,0,0,-1,6,2,-1,1,0,-1,0
1437,8689,1,1,0,9541,9463,0,367,282,0,1,0,-1,3,6,-1,0,0,-1,0
1438,8692,1,1,0,16923,3840,0,575,80,0,1,0,-1,6,1,-1,1,0,-1,0
1439,8697,1,1,0,8903,6865,0,280,148,0,0,0,-1,1,3,-1,0,0,-1,0
1440,8698,1,1,0,10445,9154,0,369,276,0,0,0,-1,4,3,-1,0,0,-1,0
1441,8699,1,1,0,11150,10641,0,354,259,0,0,0,-1,4,5,-1,0,0,-1,0
1442,8700,1,1,0,10927,4329,0,350,90,0,0,0,-1,3,2,-1,0,0,-1,0
1443,8706,1,1,1,7202,9812,3579,306,299,79,0,0,0,2,2,1,0,0,0,0
1444,8711,1,1,0,8368,11400,0,267,325,0,1,0,-1,1,3,-1,0,0,-1,0
1445,8712,1,1,1,8252,9751,0,288,294,1,0,0,0,1,1,0,0,0,0,0
1446,8713,1,1,0,11283,3915,0,394,95,0,0,0,-1,2,2,-1,0,0,-1,0
1447,8714,1,1,0,13675,2251,0,591,51,0,0,0,-1,9,0,-1,1,0,-1,0
1448,8715,1,1,0,8657,12500,0,318,330,0,0,0,-1,3,6,-1,0,0,-1,0
1449,8716,1,1,0,8394,9790,0,282,331,0,0,0,-1,1,8,-1,0,0,-1,0
1450,8721,1,1,0,9087,10368,0,335,282,0,0,0,-1,3,4,-1,0,1,-1,0
1451,8724,1,1,0,11430,12200,0,357,279,0,0,0,-1,4,3,-1,0,0,-1,0
1452,8725,1,1,0,9341,7313,0,280,144,0,0,0,-1,1,1,-1,0,0,-1,0
1453,8730,1,1,0,9936,10485,0,328,230,0,0,0,-1,2,5,-1,0,0,-1,0
1454,8732,1,1,0,7143,10877,0,271,314,0,0,1,-1,1,3,-1,0,0,-1,0
1455,8733,1,1,0,10095,8240,0,398,247,0,0,0,-1,5,2,-1,0,0,-1,0
1456,8735,1,1,0,8408,0,0,325,103,0,0,0,-1,1,1,-1,0,0,-1,0
1457,8736,1,1,0,8742,2762,0,296,135,0,0,0,-1,1,1,-1,0,0,-1,0
1458,8738,1,1,0,11267,10845,0,370,274,0,0,0,-1,3,5,-1,0,0,-1,0
1459,8739,1,1,0,9860,5660,0,303,122,0,0,0,-1,2,2,-1,0,0,-1,0
1460,8740,1,1,0,7765,8663,0,291,248,0,0,0,-1,1,1,-1,0,0,-1,0
1461,8743,1,1,0,10043,6808,0,402,210,0,0,0,-1,5,4,-1,0,0,-1,0
1462,8746,1,1,0,7101,5298,0,275,166,0,0,4,-1,1,3,-1,0,0,-1,0
1463,8748,1,1,0,9379,9603,0,384,284,0,0,1,-1,6,6,-1,0,0,-1,0
1464,8751,1,1,0,8652,14652,0,305,347,0,0,0,-1,2,5,-1,0,0,-1,0
1465,8753,1,1,0,11636,7564,0,454,185,0,2,0,-1,5,1,-1,0,0,-1,0
1466,8757,1,1,0,6020,10130,0,305,238,0,0,1,-1,1,1,-1,0,0,-1,0
1467,8761,1,1,0,9097,10310,0,373,279,0,0,0,-1,5,4,-1,0,0,-1,0
1468,8765,1,1,0,12987,0,0,425,10,0,0,0,-1,2,0,-1,1,0,-1,0
1469,8767,1,1,0,6901,11581,0,271,331,0,0,0,-1,1,8,-1,0,1,-1,0
1470,8771,1,1,0,16353,11177,0,600,242,0,1,0,-1,11,6,-1,0,0,-1,0
